"","year","agency_code","agency_level","designation_Type","name","county","city","zip","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","absent_group_ALL","absent_group_FEM","absent_group_HI7","absent_group_MALE","absent_group_WH7","absent_group_BL7","absent_group_ELS","absent_group_MU7","absent_group_SWD","absent_group_AS7","absent_group_AM7","absent_group_PI7","AAVC","AGNR","ARCH","BMA","EDUC","FINA","GOVT","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"3719",2019,"420346","SCH","P","Northwest Halifax Collegiate and Technic","Halifax","Littleton",27850,"H","420LEA","9:12","Regular School","Traditional","Y",NA,NA,355,257,72.39,NA,"N","N","Y","Y",0.846,0.308,0.692,0,0.154,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.817,0,4.507,0,0,0,0.282,0,3.662,1.69,0,0.845,0,0,0.282
"3720",2019,"420358","SCH","P","Southeast Halifax Collegiate Prep Academ","Halifax","Halifax",27839,"H","420LEA","9:12","Regular School","Traditional","Y",NA,NA,248,223,89.92,NA,"N","N","N","N",0.846,0.308,0.692,0,0.154,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.452,0.403,0,0,0,0,0,0,4.839,4.839,0,0,0,0,0
"3721",2019,"420376","SCH","P","William R Davie Middle S.T.E.M. Academy","Halifax","Roanoke Rapids",27870,"M","420LEA","6:08","Regular School","Traditional","Y",NA,NA,327,226,69.11,NA,"N","N","Y","Y",0.846,0.308,0.692,0,0.154,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3722",2019,"420LEA","LEA","P","Halifax County Schools","Halifax","Halifax",27839,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723",2019,"421306","SCH","P","Chaloner Middle School","Halifax","Roanoke Rapids",27870,"M","421LEA","6:08","Regular School","Traditional","N",NA,NA,690,610,88.41,NA,"N","N","Y","Y",0.2,0.6,0.4,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724",2019,"421316","SCH","P","Roanoke Rapids High School","Halifax","Roanoke Rapids",27870,"H","421LEA","9:12","Regular School","Traditional","N",NA,NA,870,660,75.86,NA,"N","N","N","N",0.2,0.6,0.4,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.149,2.874,0.46,0,0,0,5.057,5.402,0,0.115,2.184,0.345,0.345,0.115,0.23
"3725",2019,"421336","SCH","P","Roanoke Rapids Early College High","Halifax","Roanoke Rapids",27870,"H","421LEA","8:13","Regular School","Traditional","N",NA,NA,70,17,24.29,NA,"N","N","N","N",0.2,0.6,0.4,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3726",2019,"421LEA","LEA","P","Roanoke Rapids City Schools","Halifax","Roanoke Rapids",27870,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3727",2019,"422310","SCH","P","Roanoke Valley Early College","Halifax","Weldon",27890,"H","422LEA","9:13","Regular School","Traditional","N",NA,NA,142,85,59.86,NA,"N","N","N","N",1,0.25,0.75,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.408,0,0,0,0,0,0,0,0.704,0,0,0,0
"3728",2019,"422315","SCH","P","Weldon STEM High School Career Academies","Halifax","Weldon",27890,"H","422LEA","9:12","Regular School","Traditional","Y",NA,NA,201,143,71.14,NA,"Y","Y","N","N",1,0.25,0.75,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498,6.468,0,5.97,0,0,0,0,3.483,0,0.498,0,2.488,0,0.498,0
"3729",2019,"422318","SCH","P","Weldon Middle","Halifax","Halifax",27839,"M","422LEA","5:08","Regular School","Traditional","Y",NA,NA,163,152,93.25,NA,"N","N","Y","Y",1,0.25,0.75,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3730",2019,"422LEA","LEA","P","Weldon City Schools","Halifax","Weldon",27890,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3731",2019,"42A000","SCH","C","KIPP Halifax College Prep","Halifax","Halifax",27839,"I","CH","KG:08","Regular School","Traditional","Y","420LEA",NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732",2019,"430330","SCH","P","Coats-Erwin Middle","Harnett","Dunn",28334,"M","430LEA","6:08","Regular School","Traditional","N",NA,NA,647,318,49.15,NA,"N","N","Y","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3733",2019,"430332","SCH","P","Dunn Middle","Harnett","Dunn",28334,"M","430LEA","6:08","Regular School","Traditional","N",NA,NA,398,180,45.23,NA,"N","N","Y","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3734",2019,"430341","SCH","P","Harnett Early College (HCEC)","Harnett","Dunn",28334,"H","430LEA","9:13","Regular School","Traditional","N",NA,NA,83,31,37.35,NA,"N","N","N","N",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3735",2019,"430345","SCH","P","STAR Academy","Harnett","Lillington",27546,"T","430LEA","6:12","Alternative School","Traditional","N",NA,NA,188,117,62.23,NA,"N","N","Y","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3736",2019,"430346","SCH","P","Harnett Central High","Harnett","Angier",27501,"H","430LEA","9:12","Regular School","Traditional","N",NA,NA,1461,1081,73.99,NA,"N","N","N","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.437,2.738,2.053,1.985,0.137,0,0,1.711,0.616,0.274,0.89,1.095,1.78,0.342,0,0.342
"3737",2019,"430347","SCH","P","Harnett Central Middle","Harnett","Angier",27501,"M","430LEA","6:08","Regular School","Traditional","N",NA,NA,1173,474,40.41,NA,"N","N","Y","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3738",2019,"430351","SCH","P","Highland Middle","Harnett","Sanford",27332,"M","430LEA","6:08","Regular School","Traditional","N",NA,NA,934,356,38.12,NA,"N","N","Y","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3739",2019,"430370","SCH","P","Overhills Middle","Harnett","Spring Lake",28390,"M","430LEA","6:08","Regular School","Traditional","N",NA,NA,790,315,39.87,NA,"N","N","Y","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3740",2019,"430371","SCH","P","Overhills High","Harnett","Spring Lake",28390,"H","430LEA","9:12","Regular School","Traditional","N",NA,NA,1695,1379,81.36,NA,"N","N","N","N",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.711,3.009,3.127,0.59,0,0.177,0,1.003,1.947,0,1.711,0.236,0.413,0.059,0,0.826
"3741",2019,"430378","SCH","P","Triton High","Harnett","Erwin",28339,"H","430LEA","9:12","Regular School","Traditional","N",NA,NA,1255,993,79.12,NA,"N","N","N","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.49,3.745,1.036,0,0,0,3.028,2.629,0.08,0.319,1.036,0.08,0.239,0,0.797
"3742",2019,"430384","SCH","P","Western Harnett High","Harnett","Lillington",27546,"H","430LEA","9:12","Regular School","Traditional","N",NA,NA,1331,1011,75.96,NA,"N","N","N","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,3.08,2.329,0.676,0,0,0,2.855,1.277,0.075,0.451,0.526,0.902,0.075,0,0.075
"3743",2019,"430386","SCH","P","Western Harnett Middle","Harnett","Lillington",27546,"M","430LEA","6:08","Regular School","Traditional","N",NA,NA,810,334,41.23,NA,"N","N","Y","Y",0.214,0.607,0.357,0.071,0.714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3744",2019,"430LEA","LEA","P","Harnett County Schools","Harnett","Lillington",27546,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3745",2019,"440318","SCH","P","Bethel Middle","Haywood","Waynesville",28786,"M","440LEA","6:08","Regular School","Traditional","N",NA,NA,272,199,73.16,NA,"N","N","Y","Y",0,0.6,0.4,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3746",2019,"440320","SCH","P","Canton Middle","Haywood","Canton",28716,"M","440LEA","6:08","Regular School","Traditional","N",NA,NA,589,378,64.18,NA,"N","N","Y","Y",0,0.6,0.4,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3747",2019,"440326","SCH","P","Central Haywood High","Haywood","Clyde",28721,"H","440LEA","9:12","Alternative School","Traditional","N",NA,NA,121,70,57.85,NA,"N","Y","N","N",0,0.6,0.4,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.785,7.438,0.826,0,0,0,0.826,3.306,0,0.826,0,4.132,0,0,0
"3748",2019,"440346","SCH","P","Haywood Early College","Haywood","Clyde",28721,"H","440LEA","9:13","Regular School","Traditional","N",NA,NA,184,19,10.33,NA,"N","N","N","N",0,0.6,0.4,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543
"3749",2019,"440378","SCH","P","Pisgah High","Haywood","Canton",28716,"H","440LEA","9:12","Regular School","Traditional","N",NA,NA,974,808,82.96,NA,"N","N","N","N",0,0.6,0.4,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.129,5.749,0.924,0.103,0,0,0,1.951,0.308,0,3.901,0.103,6.879,0,2.464,2.156
"3750",2019,"440390","SCH","P","Tuscola High","Haywood","Waynesville",28786,"H","440LEA","9:12","Regular School","Traditional","N",NA,NA,940,727,77.34,NA,"N","N","N","Y",0,0.6,0.4,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319,3.936,6.277,1.277,0,0,0,4.681,0,0,2.66,0.213,2.234,0,0.957,0.213
"3751",2019,"440396","SCH","P","Waynesville Middle","Haywood","Waynesville",28786,"M","440LEA","6:08","Regular School","Traditional","N",NA,NA,824,422,51.21,NA,"N","N","Y","Y",0,0.6,0.4,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3752",2019,"440LEA","LEA","P","Haywood County Schools","Haywood","Waynesville",28786,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3753",2019,"44A000","SCH","C","Shining Rock Classical Academy: CFA","Haywood","Waynesville",28786,"I","CH","KG:08","Regular School","Traditional","Y","440LEA",NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3754",2019,"450301","SCH","P","Apple Valley Middle","Henderson","Hendersonville",28792,"M","450LEA","6:08","Regular School","Traditional","N",NA,NA,908,520,57.27,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3755",2019,"450316","SCH","P","East Henderson High","Henderson","East Flat Rock",28726,"H","450LEA","9:12","Regular School","Traditional","N",NA,NA,876,684,78.08,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027,2.283,2.854,1.027,0,0,0,1.826,2.74,0,0.228,0.342,0.114,1.256,1.027,0.342
"3756",2019,"450328","SCH","P","Flat Rock Middle","Henderson","East Flat Rock",28726,"M","450LEA","6:08","Regular School","Traditional","N",NA,NA,793,500,63.05,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3757",2019,"450334","SCH","P","Hendersonville High","Henderson","Hendersonville",28791,"H","450LEA","9:12","Regular School","Traditional","N",NA,NA,726,457,62.95,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.928,0.964,0.689,0.275,0,0.138,0,1.791,0.689,0,0.964,0,1.515,0.138,0,0
"3758",2019,"450335","SCH","P","Hendersonville Middle","Henderson","Hendersonville",28791,"M","450LEA","6:08","Regular School","Traditional","N",NA,NA,560,456,81.43,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3759",2019,"450341","SCH","P","North Henderson High","Henderson","Hendersonville",28792,"H","450LEA","9:12","Regular School","Traditional","N",NA,NA,973,662,68.04,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822,2.364,0.411,0,0,0,0,1.85,1.85,0.103,1.233,0.308,0,0,0.103,0.719
"3760",2019,"450342","SCH","P","Rugby Middle","Henderson","Hendersonville",28791,"M","450LEA","6:08","Regular School","Traditional","N",NA,NA,862,820,95.13,NA,"N","N","Y","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3761",2019,"450343","SCH","P","Henderson County Career Academy","Henderson","Flat Rock",28731,"T","450LEA","6:12","Alternative School","Traditional","N",NA,NA,164,92,56.1,NA,"N","Y","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.268,2.439,1.829,0,0,0,0,6.098,1.829,0.61,8.537,5.488,0.61,1.22,2.439
"3762",2019,"450352","SCH","P","West Henderson High","Henderson","Hendersonville",28791,"H","450LEA","9:12","Regular School","Traditional","N",NA,NA,1109,825,74.39,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361,3.427,3.066,0.992,0,0.361,0,0.812,3.968,0.361,1.443,0.271,0.18,0.09,0.541,0
"3763",2019,"450354","SCH","P","Henderson County Early College","Henderson","Flat Rock",28731,"H","450LEA","9:13","Regular School","Traditional","N",NA,NA,203,88,43.35,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",2019,"450LEA","LEA","P","Henderson County Schools","Henderson","Hendersonville",28739,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3765",2019,"45A000","SCH","C","The Mountain Community Sch","Henderson","Hendersonville",28792,"I","CH","KG:08","Regular School","Year Round","N","450LEA",NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3766",2019,"45B000","SCH","C","FernLeaf Community Charter School","Henderson","Fletcher",28732,"E","CH","KG:05","Regular School","Traditional","N","450LEA",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3767",2019,"460318","SCH","P","Hertford County Middle","Hertford","Murfreesboro",27855,"M","460LEA","6:08","Regular School","Traditional","Y",NA,NA,663,608,91.7,NA,"N","N","Y","Y",0.714,0.571,0.429,0,0.286,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768",2019,"460320","SCH","P","Hertford County High","Hertford","Ahoskie",27910,"H","460LEA","9:12","Regular School","Traditional","Y",NA,NA,591,469,79.36,NA,"N","N","Y","Y",0.714,0.571,0.429,0,0.286,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.523,2.538,0,1.354,0,0,0,3.723,3.384,0,5.076,1.861,0.338,0.169,0,1.015
"3769",2019,"460322","SCH","P","Hertford Co Early College","Hertford","Ahoskie",27910,"H","460LEA","9:13","Regular School","Traditional","Y",NA,NA,179,136,75.98,NA,"N","N","N","N",0.714,0.571,0.429,0,0.286,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.028,0,0,0,3.911,0,0,0,2.235,0,0,0,0
"3770",2019,"460340","SCH","P","CS Brown High","Hertford","Winton",27986,"H","460LEA","9:12","Regular School","Traditional","Y",NA,NA,67,65,97.01,NA,"N","N","N","N",0.714,0.571,0.429,0,0.286,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97,0,0,2.985,0,0,0,17.91,0,0,0,1.493,0,1.493,0,0
"3771",2019,"460LEA","LEA","P","Hertford County Schools","Hertford","Winton",27986,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3772",2019,"470312","SCH","P","Hoke County High","Hoke","Raeford",28376,"H","470LEA","9:12","Regular School","Traditional","N",NA,NA,1880,1257,66.86,NA,"N","N","N","Y",0.429,0.714,0.286,0.071,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.755,0.426,0.479,0.053,0,0,2.553,0.745,1.17,0.638,0.904,0.638,0.106,0,0.372
"3773",2019,"470320","SCH","P","West Hoke Middle","Hoke","Raeford",28376,"M","470LEA","6:08","Regular School","Traditional","Y",NA,NA,567,322,56.79,NA,"N","N","Y","Y",0.429,0.714,0.286,0.071,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3774",2019,"470332","SCH","P","East Hoke Middle","Hoke","Raeford",28376,"M","470LEA","6:08","Regular School","Traditional","Y",NA,NA,741,410,55.33,NA,"N","N","Y","Y",0.429,0.714,0.286,0.071,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3775",2019,"470342","SCH","P","J W Turlington School","Hoke","Raeford",28376,"T","470LEA","6:12","Alternative School","Traditional","N",NA,NA,119,74,62.18,NA,"N","N","Y","Y",0.429,0.714,0.286,0.071,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3776",2019,"470442","SCH","P","Sandy Grove Middle","Hoke","Lumber Bridge",28357,"M","470LEA","6:08","Regular School","Traditional","Y",NA,NA,748,452,60.43,NA,"N","N","Y","Y",0.429,0.714,0.286,0.071,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777",2019,"470443","SCH","P","SandHoke Early College High","Hoke","Raeford",28376,"H","470LEA","9:13","Regular School","Traditional","N",NA,NA,394,36,9.14,NA,"N","N","N","N",0.429,0.714,0.286,0.071,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3778",2019,"470LEA","LEA","P","Hoke County Schools","Hoke","Raeford",28376,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3779",2019,"480316","SCH","P","Ocracoke School","Hyde","Ocracoke",27960,"A","480LEA","P3:12","Regular School","Traditional","Y",NA,NA,96,58,60.42,NA,"N","N","N","N",0,0.667,0.333,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.042,0,0,0
"3780",2019,"480318","SCH","P","Mattamuskeet Early College High","Hyde","Swan Quarter",27885,"T","480LEA","6:13","Regular School","Traditional","Y",NA,NA,196,151,77.04,NA,"N","N","Y","Y",0,0.667,0.333,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.082,0,0,0,0,0,0.51,0.51,0,0,0,1.02,0,0.51,0
"3781",2019,"480LEA","LEA","P","Hyde County Schools","Hyde","Swan Quarter",27885,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3782",2019,"490307","SCH","P","Agriculture and Science Early College","Iredell","Olin",28660,"H","490LEA","9:13","Regular School","Traditional","N",NA,NA,143,37,25.87,NA,"N","N","N","N",0.083,0.528,0.472,0,0.917,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3783",2019,"490308","SCH","P","Brawley Middle","Iredell","Mooresville",28117,"M","490LEA","6:08","Regular School","Traditional","N",NA,NA,731,523,71.55,NA,"N","N","Y","Y",0.083,0.528,0.472,0,0.917,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3784",2019,"490310","SCH","P","Career Academy and Technical School","Iredell","Troutman",28166,"A","490LEA","KG:12","Regular School","Traditional","N",NA,NA,174,50,28.74,NA,"N","N","N","N",0.083,0.528,0.472,0,0.917,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.299,0.575,0,0,0,0,1.149,1.724,1.149,0,1.149,1.149,0,0,0
"3785",2019,"490320","SCH","P","Collaborative College for Technology","Iredell","Statesville",28677,"H","490LEA","9:13","Regular School","Traditional","N",NA,NA,215,111,51.63,NA,"N","N","N","N",0.083,0.528,0.472,0,0.917,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0
"3786",2019,"490327","SCH","P","East Iredell Middle","Iredell","Statesville",28625,"M","490LEA","6:08","Regular School","Traditional","N",NA,NA,489,288,58.9,NA,"N","N","Y","Y",0.083,0.528,0.472,0,0.917,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3787",2019,"490335","SCH","P","Lake Norman High","Iredell","Mooresville",28117,"H","490LEA","9:12","Regular School","Traditional","N",NA,NA,1935,1209,62.48,NA,"N","N","N","N",0.083,0.528,0.472,0,0.917,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517,1.55,0.465,1.085,0,0.103,0,1.395,1.344,0.207,1.189,0.465,0.207,0.052,0.672,0.362
