year,agency_code,subgroup,count,den,pct,masking
2019,840328,HI7,6,26,0.2307,
2019,840328,MALE,42,243,0.1728,
2019,840328,MU7,4,26,0.1538,
2019,840328,SWD,22,116,0.1896,
2019,840328,WH7,57,379,0.1503,
2019,840332,ALL,115,583,0.1972,
2019,840332,AS7,2,24,0.0833,
2019,840332,BL7,13,52,0.25,
2019,840332,FEM,54,294,0.1836,
2019,840332,HI7,8,16,0.5,
2019,840332,MALE,61,308,0.198,
2019,840332,MU7,4,27,0.1481,
2019,840332,SWD,38,128,0.2968,
2019,840332,WH7,87,482,0.1804,
2019,840336,ALL,55,407,0.1351,
2019,840336,BL7,11,77,0.1428,
2019,840336,ELS,1,16,0.0625,
2019,840336,FEM,30,192,0.1562,
2019,840336,HI7,8,36,0.2222,
2019,840336,MALE,25,212,0.1179,
2019,840336,MU7,5,21,0.238,
2019,840336,SWD,8,63,0.1269,
2019,840336,WH7,31,266,0.1165,
2019,840342,ALL,,336,0.05,2
2019,840342,BL7,1,16,0.0625,
2019,840342,FEM,,163,0.05,2
2019,840342,HI7,2,30,0.0666,
2019,840342,MALE,,181,0.05,2
2019,840342,MU7,2,20,0.1,
2019,840342,SWD,4,41,0.0975,
2019,840342,WH7,,275,0.05,2
2019,840344,ALL,29,309,0.0938,
2019,840344,FEM,19,156,0.1217,
2019,840344,MALE,10,152,0.0657,
2019,840344,MU7,2,13,0.1538,
2019,840344,SWD,7,48,0.1458,
2019,840344,WH7,27,264,0.1022,
2019,840350,ALL,67,575,0.1165,
2019,840350,ELS,1,11,0.0909,
2019,840350,FEM,29,284,0.1021,
2019,840350,HI7,7,80,0.0875,
2019,840350,MALE,38,291,0.1305,
2019,840350,MU7,4,16,0.25,
2019,840350,SWD,17,120,0.1416,
2019,840350,WH7,56,468,0.1196,
2019,840356,ALL,110,514,0.214,
2019,840356,BL7,16,74,0.2162,
2019,840356,ELS,3,10,0.3,
2019,840356,FEM,44,242,0.1818,
2019,840356,HI7,11,46,0.2391,
2019,840356,MALE,66,296,0.2229,
2019,840356,MU7,4,19,0.2105,
2019,840356,SWD,36,96,0.375,
2019,840356,WH7,78,395,0.1974,
2019,840358,ALL,42,378,0.1111,
2019,840358,BL7,4,43,0.093,
2019,840358,FEM,17,162,0.1049,
2019,840358,HI7,3,26,0.1153,
2019,840358,MALE,25,214,0.1168,
2019,840358,MU7,3,20,0.15,
2019,840358,SWD,16,89,0.1797,
2019,840358,WH7,32,283,0.113,
2019,840360,ALL,39,325,0.12,
2019,840360,ELS,6,51,0.1176,
2019,840360,FEM,20,154,0.1298,
2019,840360,HI7,10,72,0.1388,
2019,840360,MALE,19,173,0.1098,
2019,840360,MU7,5,14,0.3571,
2019,840360,SWD,7,45,0.1555,
2019,840360,WH7,23,233,0.0987,
2019,840361,ALL,,197,0.05,2
2019,840361,FEM,,134,0.05,2
2019,840361,HI7,2,37,0.054,
2019,840361,WH7,,114,0.05,2
2019,840368,ALL,107,739,0.1447,
2019,840368,BL7,4,17,0.2352,
2019,840368,ELS,4,19,0.2105,
2019,840368,FEM,44,350,0.1257,
2019,840368,HI7,12,79,0.1518,
2019,840368,MALE,63,409,0.154,
2019,840368,MU7,3,18,0.1666,
2019,840368,SWD,17,115,0.1478,
2019,840368,WH7,87,640,0.1359,
2019,840370,ALL,,48,0.95,1
2019,840370,BL7,,12,0.95,1
2019,840370,FEM,,13,0.95,1
2019,840370,MALE,,36,0.95,1
2019,840370,SWD,16,25,0.64,
2019,840370,WH7,25,28,0.8928,
2019,840LEA,ALL,1211,8289,0.146,
2019,840LEA,AM7,2,22,0.0909,
2019,840LEA,AS7,,264,0.05,2
2019,840LEA,BL7,222,1190,0.1865,
2019,840LEA,ELS,33,298,0.1107,
2019,840LEA,FEM,545,4050,0.1345,
2019,840LEA,HI7,115,764,0.1505,
2019,840LEA,MALE,666,4395,0.1515,
2019,840LEA,MU7,96,442,0.2171,
2019,840LEA,SWD,327,1554,0.2104,
2019,840LEA,WH7,763,5757,0.1325,
2019,84B000,ALL,,803,0.05,2
2019,84B000,BL7,2,15,0.1333,
2019,84B000,FEM,,475,0.05,2
2019,84B000,HI7,,37,0.05,2
2019,84B000,MALE,,355,0.05,2
2019,84B000,SWD,1,16,0.0625,
2019,84B000,WH7,,718,0.05,2
2019,850304,ALL,140,653,0.2143,
2019,850304,BL7,4,13,0.3076,
2019,850304,FEM,77,331,0.2326,
2019,850304,HI7,6,39,0.1538,
2019,850304,MALE,63,333,0.1891,
2019,850304,MU7,5,28,0.1785,
2019,850304,SWD,35,131,0.2671,
2019,850304,WH7,124,581,0.2134,
2019,850312,ALL,21,173,0.1213,
2019,850312,FEM,10,71,0.1408,
2019,850312,MALE,11,101,0.1089,
2019,850312,SWD,3,31,0.0967,
2019,850312,WH7,17,152,0.1118,
2019,850314,ALL,34,305,0.1114,
2019,850314,FEM,15,154,0.0974,
2019,850314,MALE,19,154,0.1233,
2019,850314,MU7,4,12,0.3333,
2019,850314,SWD,8,50,0.16,
2019,850314,WH7,29,281,0.1032,
2019,850316,ALL,65,369,0.1761,
2019,850316,FEM,24,178,0.1348,
2019,850316,HI7,2,15,0.1333,
2019,850316,MALE,41,228,0.1798,
2019,850316,MU7,5,13,0.3846,
2019,850316,SWD,24,127,0.1889,
2019,850316,WH7,58,373,0.1554,
2019,850320,ALL,16,140,0.1142,
2019,850320,FEM,6,63,0.0952,
2019,850320,MALE,10,79,0.1265,
2019,850320,SWD,7,40,0.175,
2019,850320,WH7,14,133,0.1052,
2019,850324,ALL,,82,0.95,1
2019,850324,FEM,,33,0.95,1
2019,850324,MALE,,55,0.95,1
2019,850324,SWD,24,41,0.5853,
2019,850324,WH7,,76,0.95,1
2019,850328,ALL,22,145,0.1517,
2019,850328,FEM,11,56,0.1964,
2019,850328,MALE,11,86,0.1279,
2019,850328,SWD,5,34,0.147,
2019,850328,WH7,19,127,0.1496,
2019,850332,ALL,59,307,0.1921,
2019,850332,FEM,24,141,0.1702,
2019,850332,HI7,1,18,0.0555,
2019,850332,MALE,35,179,0.1955,
2019,850332,SWD,17,53,0.3207,
2019,850332,WH7,54,291,0.1855,
2019,850336,ALL,26,145,0.1793,
2019,850336,FEM,10,61,0.1639,
2019,850336,MALE,16,83,0.1927,
2019,850336,SWD,7,35,0.2,
2019,850336,WH7,23,124,0.1854,
2019,850338,ALL,36,267,0.1348,
2019,850338,FEM,14,130,0.1076,
2019,850338,HI7,1,10,0.1,
2019,850338,MALE,22,137,0.1605,
2019,850338,MU7,1,11,0.0909,
2019,850338,SWD,6,39,0.1538,
2019,850338,WH7,34,242,0.1404,
2019,850340,ALL,17,158,0.1075,
2019,850340,FEM,8,83,0.0963,
2019,850340,MALE,9,93,0.0967,
2019,850340,SWD,6,48,0.125,
2019,850340,WH7,16,163,0.0981,
2019,850342,ALL,75,447,0.1677,
2019,850342,ELS,2,12,0.1666,
2019,850342,FEM,43,208,0.2067,
2019,850342,HI7,3,24,0.125,
2019,850342,MALE,32,235,0.1361,
2019,850342,MU7,2,13,0.1538,
2019,850342,SWD,19,101,0.1881,
2019,850342,WH7,70,404,0.1732,
2019,850348,ALL,28,190,0.1473,
2019,850348,FEM,16,98,0.1632,
2019,850348,MALE,12,92,0.1304,
2019,850348,SWD,7,33,0.2121,
2019,850348,WH7,27,173,0.156,
2019,850350,ALL,88,410,0.2146,
2019,850350,BL7,7,24,0.2916,
2019,850350,FEM,44,200,0.22,
2019,850350,HI7,5,17,0.2941,
2019,850350,MALE,44,210,0.2095,
2019,850350,MU7,7,17,0.4117,
2019,850350,SWD,20,72,0.2777,
2019,850350,WH7,69,351,0.1965,
2019,850352,ALL,102,494,0.2064,
2019,850352,BL7,7,31,0.2258,
2019,850352,FEM,44,239,0.1841,
2019,850352,HI7,6,25,0.24,
2019,850352,MALE,58,262,0.2213,
2019,850352,MU7,7,22,0.3181,
2019,850352,SWD,16,85,0.1882,
2019,850352,WH7,81,421,0.1923,
2019,850354,ALL,33,215,0.1534,
2019,850354,BL7,3,30,0.1,
2019,850354,FEM,22,118,0.1864,
2019,850354,HI7,1,14,0.0714,
2019,850354,MALE,11,116,0.0948,
2019,850354,MU7,4,23,0.1739,
2019,850354,SWD,5,42,0.119,
2019,850354,WH7,24,167,0.1437,
2019,850356,ALL,35,218,0.1605,
2019,850356,BL7,3,23,0.1304,
2019,850356,FEM,19,117,0.1623,
2019,850356,MALE,16,131,0.1221,
2019,850356,MU7,,21,0.05,2
2019,850356,SWD,15,66,0.2272,
2019,850356,WH7,31,201,0.1542,
2019,850358,ALL,140,850,0.1647,
2019,850358,BL7,2,14,0.1428,
2019,850358,FEM,70,461,0.1518,
2019,850358,HI7,6,45,0.1333,
2019,850358,MALE,70,420,0.1666,
2019,850358,MU7,8,39,0.2051,
2019,850358,SWD,26,126,0.2063,
2019,850358,WH7,123,776,0.1585,
2019,850360,ALL,,179,0.05,2
2019,850360,FEM,,118,0.05,2
2019,850360,MALE,,67,0.05,2
2019,850360,WH7,,169,0.05,2
2019,850LEA,ALL,1038,5747,0.1806,
2019,850LEA,AM7,4,12,0.3333,
2019,850LEA,BL7,35,183,0.1912,
2019,850LEA,ELS,9,78,0.1153,
2019,850LEA,FEM,498,2860,0.1741,
2019,850LEA,HI7,38,272,0.1397,
2019,850LEA,MALE,540,3061,0.1764,
2019,850LEA,MU7,57,234,0.2435,
2019,850LEA,SWD,250,1156,0.2162,
2019,850LEA,WH7,904,5205,0.1736,
2019,860302,ALL,61,360,0.1694,
2019,860302,ELS,7,63,0.1111,
2019,860302,FEM,31,168,0.1845,
2019,860302,HI7,10,86,0.1162,
2019,860302,MALE,30,204,0.147,
2019,860302,SWD,14,57,0.2456,
2019,860302,WH7,45,278,0.1618,
2019,860306,ALL,101,618,0.1634,
2019,860306,ELS,9,44,0.2045,
2019,860306,FEM,41,313,0.1309,
2019,860306,HI7,27,268,0.1007,
2019,860306,MALE,60,307,0.1954,
2019,860306,SWD,20,78,0.2564,
2019,860306,WH7,69,342,0.2017,
2019,860308,ALL,43,254,0.1692,
2019,860308,ELS,12,102,0.1176,
2019,860308,FEM,23,135,0.1703,
2019,860308,HI7,19,121,0.157,
2019,860308,MALE,20,137,0.1459,
2019,860308,SWD,7,45,0.1555,
2019,860308,WH7,24,148,0.1621,
2019,860312,ALL,,340,0.05,2
2019,860312,ELS,,114,0.05,2
2019,860312,FEM,8,150,0.0533,
2019,860312,HI7,,144,0.05,2
2019,860312,MALE,,201,0.05,2
2019,860312,SWD,4,66,0.0606,
2019,860312,WH7,10,197,0.0507,
2019,860316,ALL,119,566,0.2102,
2019,860316,BL7,3,21,0.1428,
2019,860316,ELS,5,17,0.2941,
2019,860316,FEM,53,256,0.207,
2019,860316,HI7,19,69,0.2753,
2019,860316,MALE,66,326,0.2024,
2019,860316,MU7,5,13,0.3846,
2019,860316,SWD,17,72,0.2361,
2019,860316,WH7,91,474,0.1919,
2019,860320,ALL,25,220,0.1136,
2019,860320,ELS,,32,0.05,2
2019,860320,FEM,12,96,0.125,
2019,860320,HI7,4,49,0.0816,
2019,860320,MALE,13,132,0.0984,
2019,860320,MU7,3,18,0.1666,
2019,860320,SWD,7,65,0.1076,
2019,860320,WH7,18,145,0.1241,
2019,860324,ALL,56,480,0.1166,
2019,860324,BL7,3,33,0.0909,
2019,860324,ELS,,64,0.05,2
2019,860324,FEM,34,265,0.1283,
2019,860324,HI7,7,105,0.0666,
2019,860324,MALE,22,246,0.0894,
2019,860324,MU7,1,17,0.0588,
2019,860324,SWD,10,93,0.1075,
2019,860324,WH7,45,354,0.1271,
2019,860326,ALL,55,401,0.1371,
2019,860326,ELS,3,22,0.1363,
2019,860326,FEM,22,197,0.1116,
2019,860326,HI7,6,71,0.0845,
2019,860326,MALE,33,207,0.1594,
2019,860326,MU7,4,10,0.4,
2019,860326,SWD,3,47,0.0638,
2019,860326,WH7,45,319,0.141,
2019,860330,ALL,65,361,0.18,
2019,860330,BL7,1,19,0.0526,
2019,860330,ELS,2,17,0.1176,
2019,860330,FEM,33,169,0.1952,
2019,860330,HI7,10,94,0.1063,
2019,860330,MALE,32,198,0.1616,
2019,860330,MU7,3,14,0.2142,
2019,860330,SWD,11,51,0.2156,
2019,860330,WH7,50,237,0.2109,
2019,860332,ALL,30,153,0.196,
2019,860332,ELS,1,18,0.0555,
2019,860332,FEM,15,78,0.1923,
2019,860332,HI7,2,30,0.0666,
2019,860332,MALE,15,94,0.1595,
2019,860332,SWD,8,28,0.2857,
2019,860332,WH7,25,137,0.1824,
2019,860336,ALL,185,803,0.2303,
2019,860336,BL7,12,35,0.3428,
2019,860336,ELS,8,37,0.2162,
2019,860336,FEM,78,386,0.202,
2019,860336,HI7,47,143,0.3286,
2019,860336,MALE,107,444,0.2409,
2019,860336,MU7,7,25,0.28,
2019,860336,SWD,35,122,0.2868,
2019,860336,WH7,119,622,0.1913,
2019,860339,ALL,39,390,0.1,
2019,860339,BL7,3,17,0.1764,
2019,860339,FEM,19,205,0.0926,
2019,860339,HI7,5,64,0.0781,
2019,860339,MALE,20,203,0.0985,
2019,860339,MU7,3,13,0.2307,
2019,860339,SWD,6,52,0.1153,
2019,860339,WH7,28,314,0.0891,
2019,860340,ALL,68,476,0.1428,
2019,860340,BL7,2,14,0.1428,
2019,860340,ELS,4,19,0.2105,
2019,860340,FEM,26,239,0.1087,
2019,860340,HI7,5,55,0.0909,
2019,860340,MALE,42,240,0.175,
2019,860340,MU7,1,14,0.0714,
2019,860340,SWD,13,55,0.2363,
2019,860340,WH7,60,394,0.1522,
2019,860344,ALL,41,335,0.1223,
2019,860344,ELS,10,99,0.101,
2019,860344,FEM,19,192,0.0989,
2019,860344,HI7,14,134,0.1044,
2019,860344,MALE,22,164,0.1341,
2019,860344,SWD,6,43,0.1395,
2019,860344,WH7,25,218,0.1146,
2019,860348,ALL,16,262,0.061,
2019,860348,FEM,11,134,0.082,
2019,860348,MALE,,146,0.05,2
2019,860348,SWD,,47,0.05,2
2019,860348,WH7,15,260,0.0576,
2019,860352,ALL,187,706,0.2648,
2019,860352,ELS,20,73,0.2739,
2019,860352,FEM,81,345,0.2347,
2019,860352,HI7,65,270,0.2407,
2019,860352,MALE,106,374,0.2834,
2019,860352,MU7,2,10,0.2,
2019,860352,SWD,27,77,0.3506,
2019,860352,WH7,118,434,0.2718,
2019,860354,ALL,17,309,0.055,
2019,860354,FEM,11,192,0.0572,
2019,860354,HI7,8,133,0.0601,
2019,860354,MALE,,124,0.05,2
2019,860354,WH7,9,164,0.0548,
2019,860356,ALL,23,202,0.1138,
2019,860356,ELS,3,21,0.1428,
2019,860356,FEM,11,123,0.0894,
2019,860356,HI7,4,31,0.129,
2019,860356,MALE,12,97,0.1237,
2019,860356,MU7,2,10,0.2,
2019,860356,SWD,3,27,0.1111,
2019,860356,WH7,17,176,0.0965,
2019,860360,ALL,20,313,0.0638,
2019,860360,ELS,3,48,0.0625,
2019,860360,FEM,13,158,0.0822,
2019,860360,HI7,7,68,0.1029,
2019,860360,MALE,,165,0.05,2
2019,860360,SWD,4,51,0.0784,
2019,860360,WH7,13,240,0.0541,
2019,860LEA,ALL,1164,7549,0.1541,
2019,860LEA,BL7,33,175,0.1885,
2019,860LEA,ELS,93,839,0.1108,
2019,860LEA,FEM,541,3801,0.1423,
2019,860LEA,HI7,262,1951,0.1342,
2019,860LEA,MALE,623,4009,0.1554,
2019,860LEA,MU7,40,193,0.2072,
2019,860LEA,SWD,196,1078,0.1818,
2019,860LEA,WH7,826,5453,0.1514,
2019,861304,ALL,,642,0.05,2
2019,861304,BL7,,22,0.05,2
2019,861304,FEM,,339,0.05,2
2019,861304,MALE,,321,0.05,2
2019,861304,SWD,,109,0.05,2
2019,861304,WH7,,455,0.05,2
2019,861308,ALL,36,346,0.104,
2019,861308,BL7,1,13,0.0769,
2019,861308,ELS,2,22,0.0909,
2019,861308,FEM,9,149,0.0604,
2019,861308,HI7,9,72,0.125,
2019,861308,MALE,27,202,0.1336,
2019,861308,MU7,3,31,0.0967,
2019,861308,SWD,4,37,0.1081,
2019,861308,WH7,23,230,0.1,
2019,861312,ALL,10,183,0.0546,
2019,861312,FEM,,96,0.05,2
2019,861312,HI7,3,39,0.0769,
2019,861312,MALE,6,86,0.0697,
2019,861312,SWD,1,19,0.0526,
2019,861312,WH7,7,131,0.0534,
2019,861LEA,ALL,,1171,0.05,2
2019,861LEA,BL7,2,37,0.054,
2019,861LEA,ELS,,95,0.05,2
2019,861LEA,FEM,,584,0.05,2
2019,861LEA,HI7,,260,0.05,2
2019,861LEA,MALE,37,609,0.0607,
2019,861LEA,MU7,,68,0.05,2
2019,861LEA,SWD,,165,0.05,2
2019,861LEA,WH7,,816,0.05,2
2019,862308,ALL,53,328,0.1615,
2019,862308,BL7,9,29,0.3103,
2019,862308,ELS,9,47,0.1914,
2019,862308,FEM,18,170,0.1058,
2019,862308,HI7,16,86,0.186,
2019,862308,MALE,35,184,0.1902,
2019,862308,MU7,3,19,0.1578,
2019,862308,SWD,8,50,0.16,
2019,862308,WH7,25,214,0.1168,
2019,862310,ALL,54,384,0.1406,
2019,862310,BL7,9,34,0.2647,
2019,862310,ELS,11,60,0.1833,
2019,862310,FEM,29,178,0.1629,
2019,862310,HI7,17,97,0.1752,
2019,862310,MALE,25,209,0.1196,
2019,862310,MU7,3,19,0.1578,
2019,862310,SWD,15,69,0.2173,
2019,862310,WH7,25,234,0.1068,
2019,862312,ALL,62,521,0.119,
2019,862312,BL7,4,44,0.0909,
2019,862312,ELS,3,17,0.1764,
2019,862312,FEM,32,271,0.118,
2019,862312,HI7,18,99,0.1818,
2019,862312,MALE,30,273,0.1098,
2019,862312,MU7,5,32,0.1562,
2019,862312,SWD,13,85,0.1529,
2019,862312,WH7,35,364,0.0961,
2019,862316,ALL,51,378,0.1349,
2019,862316,BL7,5,31,0.1612,
2019,862316,ELS,6,33,0.1818,
2019,862316,FEM,27,176,0.1534,
2019,862316,HI7,15,90,0.1666,
2019,862316,MALE,24,198,0.1212,
2019,862316,MU7,2,15,0.1333,
2019,862316,SWD,7,42,0.1666,
2019,862316,WH7,29,229,0.1266,
2019,862LEA,ALL,220,1611,0.1365,
2019,862LEA,BL7,27,138,0.1956,
2019,862LEA,ELS,29,157,0.1847,
2019,862LEA,FEM,106,795,0.1333,
2019,862LEA,HI7,66,372,0.1774,
2019,862LEA,MALE,114,864,0.1319,
2019,862LEA,MU7,13,85,0.1529,
2019,862LEA,SWD,43,246,0.1747,
2019,862LEA,WH7,114,1041,0.1095,
2019,86T000,ALL,,824,0.05,2
2019,86T000,FEM,,445,0.05,2
2019,86T000,MALE,,398,0.05,2
2019,86T000,SWD,,113,0.05,2
2019,86T000,WH7,,731,0.05,2
2019,870312,ALL,22,98,0.2244,
2019,870312,FEM,8,47,0.1702,
2019,870312,HI7,4,21,0.1904,
2019,870312,MALE,14,51,0.2745,
2019,870312,MU7,4,11,0.3636,
2019,870312,WH7,12,58,0.2068,
2019,870314,ALL,196,524,0.374,
2019,870314,AM7,51,117,0.4358,
2019,870314,FEM,80,248,0.3225,
2019,870314,HI7,6,23,0.2608,
2019,870314,MALE,116,307,0.3778,
2019,870314,MU7,8,25,0.32,
2019,870314,SWD,40,89,0.4494,
2019,870314,WH7,131,382,0.3429,
2019,870318,ALL,120,445,0.2696,
2019,870318,AM7,32,104,0.3076,
2019,870318,FEM,57,263,0.2167,
2019,870318,HI7,5,31,0.1612,
2019,870318,MALE,63,278,0.2266,
2019,870318,MU7,8,28,0.2857,
2019,870318,SWD,21,89,0.2359,
2019,870318,WH7,72,369,0.1951,
2019,870320,ALL,110,384,0.2864,
2019,870320,AM7,41,168,0.244,
2019,870320,ELS,1,15,0.0666,
2019,870320,FEM,51,201,0.2537,
2019,870320,HI7,7,24,0.2916,
2019,870320,MALE,59,190,0.3105,
2019,870320,MU7,13,33,0.3939,
2019,870320,SWD,25,59,0.4237,
2019,870320,WH7,48,164,0.2926,
2019,870324,ALL,115,462,0.2489,
2019,870324,AM7,11,34,0.3235,
2019,870324,FEM,60,233,0.2575,
2019,870324,HI7,2,22,0.0909,
2019,870324,MALE,55,226,0.2433,
2019,870324,MU7,8,19,0.421,
2019,870324,SWD,28,105,0.2666,
2019,870324,WH7,92,375,0.2453,
2019,870LEA,ALL,563,1913,0.2943,
2019,870LEA,AM7,136,427,0.3185,
2019,870LEA,BL7,6,19,0.3157,
2019,870LEA,ELS,,31,0.05,2
2019,870LEA,FEM,256,992,0.258,
2019,870LEA,HI7,24,121,0.1983,
2019,870LEA,MALE,307,1052,0.2918,
2019,870LEA,MU7,41,116,0.3534,
2019,870LEA,SWD,114,342,0.3333,
2019,870LEA,WH7,355,1348,0.2633,
2019,87A000,ALL,34,181,0.1878,
2019,87A000,AM7,2,12,0.1666,
2019,87A000,FEM,18,93,0.1935,
2019,87A000,MALE,16,89,0.1797,
2019,87A000,MU7,1,11,0.0909,
2019,87A000,SWD,6,29,0.2068,
2019,87A000,WH7,29,151,0.192,
2019,880304,ALL,93,522,0.1781,
2019,880304,BL7,,40,0.05,2
2019,880304,ELS,8,33,0.2424,
2019,880304,FEM,39,238,0.1638,
2019,880304,HI7,11,42,0.2619,
2019,880304,MALE,54,305,0.177,
2019,880304,MU7,12,41,0.2926,
2019,880304,SWD,23,130,0.1769,
2019,880304,WH7,65,413,0.1573,
2019,880308,ALL,91,704,0.1292,
2019,880308,BL7,4,38,0.1052,
2019,880308,ELS,5,15,0.3333,
2019,880308,FEM,38,366,0.1038,
2019,880308,HI7,9,58,0.1551,
2019,880308,MALE,53,358,0.148,
2019,880308,MU7,8,58,0.1379,
2019,880308,SWD,22,92,0.2391,
2019,880308,WH7,70,562,0.1245,
2019,880312,ALL,93,562,0.1654,
2019,880312,BL7,5,33,0.1515,
2019,880312,ELS,8,25,0.32,
2019,880312,FEM,45,268,0.1679,
2019,880312,HI7,10,70,0.1428,
2019,880312,MALE,48,290,0.1655,
2019,880312,MU7,,40,0.05,2
2019,880312,SWD,18,85,0.2117,
2019,880312,WH7,76,409,0.1858,
2019,880318,ALL,69,500,0.138,
2019,880318,BL7,2,18,0.1111,
2019,880318,ELS,6,56,0.1071,
2019,880318,FEM,34,236,0.144,
2019,880318,HI7,12,72,0.1666,
2019,880318,MALE,35,260,0.1346,
2019,880318,MU7,5,33,0.1515,
2019,880318,SWD,11,59,0.1864,
2019,880318,WH7,49,370,0.1324,
2019,880320,ALL,61,81,0.753,
2019,880320,FEM,24,30,0.8,
2019,880320,HI7,7,10,0.7,
2019,880320,MALE,37,53,0.6981,
2019,880320,SWD,7,13,0.5384,
2019,880320,WH7,42,53,0.7924,
2019,880324,ALL,67,297,0.2255,
2019,880324,FEM,37,159,0.2327,
2019,880324,MALE,30,153,0.196,
2019,880324,MU7,6,11,0.5454,
2019,880324,SWD,12,56,0.2142,
2019,880324,WH7,61,280,0.2178,
2019,880328,ALL,110,312,0.3525,
2019,880328,FEM,57,153,0.3725,
2019,880328,MALE,53,174,0.3045,
2019,880328,SWD,31,56,0.5535,
2019,880328,WH7,104,313,0.3322,
2019,880330,ALL,44,223,0.1973,
2019,880330,FEM,21,107,0.1962,
2019,880330,HI7,1,14,0.0714,
2019,880330,MALE,23,118,0.1949,
2019,880330,SWD,9,39,0.2307,
2019,880330,WH7,42,204,0.2058,
2019,880336,ALL,13,107,0.1214,
2019,880336,FEM,5,61,0.0819,
2019,880336,MALE,8,61,0.1311,
2019,880336,SWD,1,11,0.0909,
2019,880336,WH7,12,109,0.11,
2019,880LEA,ALL,641,3308,0.1937,
2019,880LEA,AM7,4,10,0.4,
2019,880LEA,AS7,1,19,0.0526,
2019,880LEA,BL7,16,139,0.1151,
2019,880LEA,ELS,29,147,0.1972,
2019,880LEA,FEM,300,1618,0.1854,
2019,880LEA,HI7,54,300,0.18,
2019,880LEA,MALE,341,1772,0.1924,
2019,880LEA,MU7,45,206,0.2184,
2019,880LEA,SWD,134,541,0.2476,
2019,880LEA,WH7,521,2713,0.192,
2019,88A000,ALL,38,396,0.0959,
2019,88A000,FEM,15,199,0.0753,
2019,88A000,HI7,,30,0.05,2
2019,88A000,MALE,23,212,0.1084,
2019,88A000,SWD,9,47,0.1914,
2019,88A000,WH7,36,359,0.1002,
2019,890304,ALL,44,179,0.2458,
2019,890304,BL7,19,65,0.2923,
2019,890304,FEM,20,83,0.2409,
2019,890304,HI7,7,29,0.2413,
2019,890304,MALE,24,101,0.2376,
2019,890304,SWD,7,17,0.4117,
2019,890304,WH7,11,74,0.1486,
2019,890306,ALL,17,164,0.1036,
2019,890306,BL7,4,63,0.0634,
2019,890306,ELS,1,11,0.0909,
2019,890306,FEM,8,87,0.0919,
2019,890306,HI7,3,40,0.075,
2019,890306,MALE,9,79,0.1139,
2019,890306,SWD,2,29,0.0689,
2019,890306,WH7,9,55,0.1636,
2019,890308,ALL,21,283,0.0742,
2019,890308,BL7,,87,0.05,2
2019,890308,ELS,2,32,0.0625,
2019,890308,FEM,14,145,0.0965,
2019,890308,HI7,,60,0.05,2
2019,890308,MALE,,158,0.05,2
2019,890308,MU7,2,35,0.0571,
2019,890308,SWD,,57,0.05,2
2019,890308,WH7,12,118,0.1016,
2019,890LEA,ALL,82,626,0.1309,
2019,890LEA,AS7,2,13,0.1538,
2019,890LEA,BL7,26,215,0.1209,
2019,890LEA,ELS,4,47,0.0851,
2019,890LEA,FEM,42,315,0.1333,
2019,890LEA,HI7,13,129,0.1007,
2019,890LEA,MALE,40,338,0.1183,
2019,890LEA,MU7,8,47,0.1702,
2019,890LEA,SWD,10,103,0.097,
2019,890LEA,WH7,32,247,0.1295,
2019,900302,ALL,,785,0.05,2
2019,900302,AS7,,99,0.05,2
2019,900302,BL7,2,39,0.0512,
2019,900302,ELS,3,30,0.1,
2019,900302,FEM,,373,0.05,2
2019,900302,HI7,,51,0.05,2
2019,900302,MALE,,397,0.05,2
2019,900302,MU7,,43,0.05,2
2019,900302,SWD,4,70,0.0571,
2019,900302,WH7,,535,0.05,2
2019,900303,ALL,,660,0.05,2
2019,900303,BL7,1,17,0.0588,
2019,900303,FEM,,340,0.05,2
2019,900303,HI7,2,28,0.0714,
2019,900303,MALE,,317,0.05,2
2019,900303,SWD,4,49,0.0816,
2019,900303,WH7,,547,0.05,2
2019,900304,ALL,,563,0.05,2
2019,900304,BL7,8,132,0.0606,
2019,900304,ELS,,236,0.05,2
2019,900304,FEM,,285,0.05,2
2019,900304,HI7,,399,0.05,2
2019,900304,MALE,,302,0.05,2
2019,900304,SWD,9,83,0.1084,
2019,900304,WH7,3,41,0.0731,
2019,900305,ALL,,845,0.05,2
2019,900305,AS7,,60,0.05,2
2019,900305,FEM,,394,0.05,2
2019,900305,HI7,,46,0.05,2
2019,900305,MALE,,447,0.05,2
2019,900305,MU7,2,33,0.0606,
2019,900305,SWD,10,117,0.0854,
2019,900305,WH7,,667,0.05,2
2019,900306,ALL,81,463,0.1749,
2019,900306,BL7,43,167,0.2574,
2019,900306,ELS,19,182,0.1043,
2019,900306,FEM,39,222,0.1756,
2019,900306,HI7,29,277,0.1046,
2019,900306,MALE,42,255,0.1647,
2019,900306,MU7,3,15,0.2,
2019,900306,SWD,13,65,0.2,
2019,900306,WH7,6,18,0.3333,
2019,900307,ALL,,545,0.05,2
2019,900307,BL7,,103,0.05,2
2019,900307,ELS,,95,0.05,2
2019,900307,FEM,,270,0.05,2
2019,900307,HI7,,203,0.05,2
2019,900307,MALE,,296,0.05,2
2019,900307,MU7,5,40,0.125,
2019,900307,SWD,,61,0.05,2
2019,900307,WH7,,210,0.05,2
2019,900308,ALL,112,771,0.1452,
2019,900308,BL7,26,212,0.1226,
2019,900308,ELS,11,48,0.2291,
2019,900308,FEM,54,353,0.1529,
