"","year","agency_code","ALL","AM7","AS7","BL7","EDS","ELS","FEM","HI7","MALE","MU7","SWD","WH7","NEDS","NSWD"
"459",2018,"260402",364,NA,NA,0.596153846153846,0.684065934065934,0.0741758241758242,0.549450549450549,0.145604395604396,0.450549450549451,0.0906593406593407,0.181318681318681,0.131868131868132,NA,NA
"460",2018,"260403",920,NA,0.033695652173913,0.43804347826087,0.53695652173913,0.0304347826086957,0.484782608695652,0.147826086956522,0.515217391304348,0.0858695652173913,0.141304347826087,0.290217391304348,NA,NA
"461",2018,"260404",425,NA,NA,0.644705882352941,0.632941176470588,0.0541176470588235,0.508235294117647,0.178823529411765,0.491764705882353,0.0588235294117647,0.129411764705882,0.0894117647058824,NA,NA
"462",2018,"260405",272,NA,NA,0.860294117647059,0.768382352941177,NA,0.485294117647059,0.0441176470588235,0.514705882352941,NA,0.150735294117647,0.0404411764705882,NA,NA
"463",2018,"260406",1773,0.00676818950930626,0.0169204737732657,0.3248730964467,0.47433728144388,0.0360970107163001,0.486745628877609,0.161308516638466,0.513254371122391,0.0846023688663283,0.120699379582628,0.401015228426396,NA,NA
"464",2018,"260407",749,NA,0.0146862483311081,0.527369826435247,0.349799732977303,0.0280373831775701,0.469959946595461,0.209612817089453,0.530040053404539,0.096128170894526,0.137516688918558,0.142857142857143,NA,NA
"465",2018,"260410",411,NA,0.0291970802919708,0.564476885644769,0.62287104622871,0.0583941605839416,0.399026763990268,0.197080291970803,0.600973236009732,0.072992700729927,0.153284671532847,0.102189781021898,NA,NA
"466",2018,"260413",326,NA,NA,0.739263803680982,0.702453987730061,NA,0.325153374233129,0.0674846625766871,0.674846625766871,0.0674846625766871,0.254601226993865,0.104294478527607,NA,NA
"467",2018,"260414",647,NA,0.0170015455950541,0.550231839258114,0.511591962905719,0.0432766615146832,0.48531684698609,0.142194744976816,0.51468315301391,0.136012364760433,0.193199381761978,0.132921174652241,NA,NA
"468",2018,"260415",815,0.0171779141104294,0.0147239263803681,0.293251533742331,0.339877300613497,0.0331288343558282,0.499386503067485,0.159509202453988,0.500613496932515,0.0871165644171779,0.115337423312883,0.425766871165644,NA,NA
"469",2018,"260416",295,0.0983050847457627,NA,0.311864406779661,0.525423728813559,0.0610169491525424,0.464406779661017,0.108474576271186,0.535593220338983,0.0440677966101695,0.311864406779661,0.430508474576271,NA,NA
"470",2018,"260417",895,NA,0.0212290502793296,0.440223463687151,0.525139664804469,0.0268156424581006,0.513966480446927,0.145251396648045,0.486033519553073,0.0815642458100559,0.118435754189944,0.302793296089385,NA,NA
"471",2018,"260418",1062,NA,0.0649717514124294,0.488700564971751,0.5,0.019774011299435,0.544256120527307,0.161016949152542,0.455743879472693,0.0819209039548023,0.0470809792843691,0.198681732580038,NA,NA
"472",2018,"260419",753,NA,0.0172642762284197,0.698539176626826,0.671978751660027,0.0318725099601594,0.572377158034529,0.0836653386454183,0.427622841965471,0.0637450199203187,0.0624169986719788,0.130146082337317,NA,NA
"473",2018,"260425",1444,0.0186980609418283,0.00831024930747922,0.509695290858726,0.469529085872576,0.0734072022160665,0.503462603878116,0.165512465373961,0.496537396121884,0.0768698060941828,0.185595567867036,0.21814404432133,NA,NA
"474",2018,"260426",418,NA,NA,0.521531100478469,0.633971291866029,0.0837320574162679,0.413875598086124,0.191387559808612,0.586124401913876,0.0909090909090909,0.136363636363636,0.157894736842105,NA,NA
"475",2018,"260428",1049,0.0114394661582459,0.0142993326978074,0.646329837940896,0.620591039084843,0.0514775977121068,0.520495710200191,0.144899904671115,0.479504289799809,0.0772163965681602,0.213536701620591,0.100095328884652,NA,NA
"476",2018,"260430",522,NA,NA,0.147509578544061,0.325670498084291,0.0421455938697318,0.515325670498084,0.0689655172413793,0.484674329501916,0.0747126436781609,0.296934865900383,0.695402298850575,NA,NA
"477",2018,"260434",1168,0.0154109589041096,0.0881849315068493,0.194349315068493,0.259417808219178,0.035958904109589,0.459760273972603,0.138698630136986,0.540239726027397,0.086472602739726,0.111301369863014,0.476883561643836,NA,NA
"478",2018,"260440",353,NA,NA,0.657223796033994,0.645892351274788,0.0878186968838527,0.484419263456091,0.0509915014164306,0.515580736543909,0.107648725212465,0.127478753541076,0.147308781869688,NA,NA
"479",2018,"260444",273,NA,NA,0.864468864468865,0.871794871794872,NA,0.575091575091575,0.0695970695970696,0.424908424908425,NA,0.168498168498169,NA,NA,NA
"480",2018,"260448",947,0.0105596620908131,0.0538542766631468,0.279831045406547,0.430834213305174,0.0454065469904963,0.487856388595565,0.0686378035902851,0.512143611404435,0.0982048574445618,0.101372756071806,0.488912354804646,NA,NA
"481",2018,"260450",461,NA,NA,0.702819956616052,0.605206073752712,0.0303687635574837,0.529284164859002,0.0976138828633406,0.470715835140998,0.052060737527115,0.20824295010846,0.134490238611714,NA,NA
"482",2018,"260452",590,NA,NA,0.728813559322034,0.749152542372881,0.0559322033898305,0.471186440677966,0.127118644067797,0.528813559322034,0.076271186440678,0.145762711864407,0.0423728813559322,NA,NA
"483",2018,"260454",1651,0.0078740157480315,0.00908540278619019,0.678376741368867,0.606904906117505,0.0411871592973955,0.447001817080557,0.12961841308298,0.552998182919443,0.0775287704421563,0.144155057540884,0.0860084797092671,NA,NA
"484",2018,"260459",341,NA,NA,0.592375366568915,0.624633431085044,0.0381231671554252,0.571847507331378,0.140762463343109,0.428152492668622,0.0821114369501466,0.170087976539589,0.146627565982405,NA,NA
"485",2018,"260LEA",52203,0.0169530486753635,0.0189452713445587,0.452426105779361,0.509434323697872,0.042545447579641,0.488286113824876,0.138727659329924,0.511713886175124,0.0835967281573856,0.151504702794859,0.284466409976438,NA,NA
"486",2018,"26B000",994,0.0100603621730382,NA,0.667002012072435,0.36317907444668,0.0462776659959759,0.505030181086519,0.141851106639839,0.494969818913481,0.0321931589537223,0.0573440643863179,0.130784708249497,NA,NA
"487",2018,"26C000",559,NA,NA,0.343470483005367,0.457960644007156,NA,0.558139534883721,0.144901610017889,0.441860465116279,0.10912343470483,0.107334525939177,0.389982110912343,NA,NA
"488",2018,"270304",173,NA,NA,0.0982658959537572,0.427745664739884,NA,0.526011560693642,0.138728323699422,0.473988439306358,0.069364161849711,0.0867052023121387,0.676300578034682,NA,NA
"489",2018,"270308",895,NA,NA,0.0681564245810056,0.424581005586592,0.0357541899441341,0.48268156424581,0.0960893854748603,0.51731843575419,0.101675977653631,0.149720670391061,0.731843575418994,NA,NA
"490",2018,"270309",269,NA,NA,0.0408921933085502,0.609665427509294,0.0817843866171004,0.394052044609665,0.0892193308550186,0.605947955390335,0.115241635687732,0.163568773234201,0.754646840148699,NA,NA
"491",2018,"270310",612,NA,NA,0.0588235294117647,0.379084967320261,0.0163398692810458,0.511437908496732,0.0310457516339869,0.488562091503268,0.0751633986928105,0.0898692810457516,0.823529411764706,NA,NA
"492",2018,"270312",87,NA,NA,NA,0.436781609195402,NA,0.563218390804598,NA,0.436781609195402,NA,NA,0.954022988505747,NA,NA
"493",2018,"270316",640,NA,NA,0.04375,0.165625,NA,0.4765625,0.05,0.5234375,0.0703125,0.1125,0.8265625,NA,NA
"494",2018,"270318",1305,NA,NA,0.0352490421455939,0.262068965517241,0.0137931034482759,0.511111111111111,0.0467432950191571,0.488888888888889,0.0659003831417625,0.0950191570881226,0.846743295019157,NA,NA
"495",2018,"270320",323,NA,NA,NA,0.442724458204334,0.0619195046439628,0.476780185758514,0.0773993808049536,0.523219814241486,0.0928792569659443,0.151702786377709,0.795665634674923,NA,NA
"496",2018,"270LEA",4304,NA,0.00580855018587361,0.0471654275092937,0.343633828996283,0.025092936802974,0.491868029739777,0.0629646840148699,0.508131970260223,0.0801579925650558,0.116635687732342,0.802276951672863,NA,NA
"497",2018,"27A000",52,NA,NA,NA,NA,NA,0.25,NA,0.75,NA,NA,0.711538461538462,NA,NA
"498",2018,"280302",322,NA,NA,NA,0.527950310559006,0.077639751552795,0.549689440993789,0.177018633540373,0.450310559006211,0.046583850931677,0.18944099378882,0.77639751552795,NA,NA
"499",2018,"280304",345,NA,NA,NA,0.501449275362319,0.101449275362319,0.544927536231884,0.214492753623188,0.455072463768116,0.0289855072463768,0.217391304347826,0.742028985507246,NA,NA
"500",2018,"280308",538,NA,NA,NA,0.16728624535316,NA,0.453531598513011,0.0483271375464684,0.546468401486989,0.033457249070632,0.133828996282528,0.903345724907063,NA,NA
"501",2018,"280310",668,NA,NA,NA,0.351796407185629,0.137724550898204,0.514970059880239,0.202095808383234,0.48502994011976,0.0643712574850299,0.0808383233532934,0.711077844311377,NA,NA
"502",2018,"280312",796,NA,NA,0.0577889447236181,0.554020100502513,0.195979899497487,0.53894472361809,0.257537688442211,0.46105527638191,0.0753768844221105,0.103015075376884,0.60678391959799,NA,NA
"503",2018,"280320",1036,NA,NA,0.0588803088803089,0.447876447876448,0.122586872586873,0.508687258687259,0.194980694980695,0.491312741312741,0.0260617760617761,0.103281853281853,0.712355212355212,NA,NA
"504",2018,"280324",452,NA,NA,NA,0.422566371681416,0.084070796460177,0.475663716814159,0.119469026548673,0.524336283185841,0.0420353982300885,0.128318584070796,0.831858407079646,NA,NA
"505",2018,"280328",1528,NA,0.00981675392670157,NA,0.260471204188482,0.0556282722513089,0.444371727748691,0.0896596858638743,0.555628272251309,0.0471204188481675,0.107984293193717,0.849476439790576,NA,NA
"506",2018,"280LEA",5685,NA,0.00703605980650836,0.0219876868953386,0.380299032541777,0.098504837291117,0.493051890941073,0.156552330694811,0.506948109058927,0.0464379947229551,0.118557607739666,0.767282321899736,NA,NA
"507",2018,"290302",382,NA,NA,NA,0.609947643979058,0.0968586387434555,0.473821989528796,0.128272251308901,0.526178010471204,NA,0.133507853403141,0.835078534031414,NA,NA
"508",2018,"290306",556,NA,NA,NA,0.294964028776978,NA,0.447841726618705,0.0287769784172662,0.552158273381295,0.0179856115107914,0.115107913669065,0.935251798561151,NA,NA
"509",2018,"290307",475,NA,NA,0.0294736842105263,0.562105263157895,0.0378947368421053,0.458947368421053,0.0842105263157895,0.541052631578947,0.0463157894736842,0.231578947368421,0.84,NA,NA
"510",2018,"290309",1828,NA,0.00711159737417943,0.0426695842450766,0.521334792122538,0.0421225382932166,0.481400437636761,0.0858862144420131,0.518599562363239,0.0486870897155361,0.140590809628009,0.815645514223195,NA,NA
"511",2018,"290310",59,NA,NA,NA,0.677966101694915,NA,0.372881355932203,NA,0.627118644067797,NA,1,0.915254237288136,NA,NA
"512",2018,"290312",576,NA,NA,0.0173611111111111,0.618055555555556,0.0920138888888889,0.475694444444444,0.149305555555556,0.524305555555556,NA,0.161458333333333,0.829861111111111,NA,NA
"513",2018,"290316",598,NA,NA,0.0183946488294314,0.439799331103679,0.048494983277592,0.506688963210702,0.088628762541806,0.493311036789298,0.0351170568561873,0.142140468227425,0.857859531772575,NA,NA
"514",2018,"290320",396,NA,NA,NA,0.565656565656566,NA,0.515151515151515,0.0328282828282828,0.484848484848485,NA,0.159090909090909,0.946969696969697,NA,NA
"515",2018,"290322",1575,NA,0.019047619047619,0.0101587301587302,0.468571428571429,0.0457142857142857,0.482539682539683,0.0990476190476191,0.517460317460318,0.0114285714285714,0.125079365079365,0.855238095238095,NA,NA
"516",2018,"290328",650,NA,0.0184615384615385,0.0246153846153846,0.587692307692308,0.0876923076923077,0.484615384615385,0.173846153846154,0.515384615384615,NA,0.164615384615385,0.770769230769231,NA,NA
"517",2018,"290330",540,NA,NA,0.0240740740740741,0.240740740740741,0.0277777777777778,0.507407407407407,0.0722222222222222,0.492592592592593,0.0259259259259259,0.107407407407407,0.864814814814815,NA,NA
"518",2018,"290332",636,NA,0.0157232704402516,0.0455974842767296,0.606918238993711,0.117924528301887,0.45125786163522,0.257861635220126,0.54874213836478,0.0471698113207547,0.160377358490566,0.633647798742138,NA,NA
"519",2018,"290333",560,NA,0.025,0.0785714285714286,0.369642857142857,0.0732142857142857,0.517857142857143,0.167857142857143,0.482142857142857,0.0446428571428571,0.0928571428571429,0.683928571428571,NA,NA
"520",2018,"290334",1612,NA,0.0254342431761787,0.0949131513647643,0.43424317617866,0.0595533498759305,0.474565756823821,0.185483870967742,0.525434243176179,0.0260545905707196,0.114143920595533,0.661910669975186,NA,NA
"521",2018,"290344",621,NA,NA,0.0563607085346216,0.357487922705314,0.037037037037037,0.407407407407407,0.0982286634460548,0.592592592592593,NA,0.164251207729469,0.826086956521739,NA,NA
"522",2018,"290350",1717,NA,0.0157251019219569,0.0209668025626092,0.340128130460105,0.0372743156668608,0.467093768200349,0.087361677344205,0.532906231799651,0.0302853814793244,0.117064647641235,0.842166569598136,NA,NA
"523",2018,"290351",1628,NA,0.00982800982800983,0.0442260442260442,0.294226044226044,0.0264127764127764,0.501842751842752,0.0657248157248157,0.498157248157248,0.0202702702702703,0.12039312039312,0.855036855036855,NA,NA
"524",2018,"290352",507,NA,NA,NA,0.601577909270217,0.029585798816568,0.532544378698225,0.0966469428007889,0.467455621301775,0.0355029585798817,0.102564102564103,0.846153846153846,NA,NA
"525",2018,"290356",412,0.0242718446601942,NA,NA,0.526699029126214,NA,0.37378640776699,NA,0.62621359223301,NA,0.152912621359223,0.91747572815534,NA,NA
"526",2018,"290364",268,NA,NA,NA,0.667910447761194,NA,0.473880597014925,0.0522388059701493,0.526119402985075,0.0522388059701493,0.223880597014925,0.895522388059702,NA,NA
"527",2018,"290366",723,NA,NA,0.0387275242047026,0.659751037344398,0.0746887966804979,0.503457814661134,0.132780082987552,0.496542185338866,0.0387275242047026,0.146611341632089,0.773167358229599,NA,NA
"528",2018,"290367",671,NA,NA,NA,0.566318926974665,NA,0.43070044709389,0.022354694485842,0.56929955290611,0.014903129657228,0.198211624441133,0.959761549925484,NA,NA
"529",2018,"290375",452,NA,NA,0.0376106194690266,0.519911504424779,0.0907079646017699,0.433628318584071,0.128318584070796,0.566371681415929,NA,0.199115044247788,0.794247787610619,NA,NA
"530",2018,"290376",1427,NA,0.00700770847932726,0.0343377715487036,0.52697967764541,0.0392431674842327,0.464611072179397,0.0756832515767344,0.535388927820603,0.0245269796776454,0.144358794674142,0.85353889278206,NA,NA
"531",2018,"290380",1037,NA,0.029893924783028,0.0761812921890068,0.373191899710704,0.0491803278688525,0.507232401157184,0.0732883317261331,0.492767598842816,0.0337512054001929,0.112825458052073,0.786885245901639,NA,NA
"532",2018,"290384",704,NA,0.0340909090909091,0.0525568181818182,0.488636363636364,0.0653409090909091,0.473011363636364,0.106534090909091,0.526988636363636,0.0340909090909091,0.0809659090909091,0.768465909090909,NA,NA
"533",2018,"290LEA",20610,0.00320232896652111,0.0126152353226589,0.0364386220281417,0.465987384764677,0.0477438136826783,0.47627365356623,0.101892285298399,0.52372634643377,0.027802037845706,0.13901018922853,0.817661329451722,NA,NA
"534",2018,"291308",655,NA,0.0274809160305344,0.300763358778626,0.688549618320611,0.259541984732824,0.421374045801527,0.345038167938931,0.578625954198473,0.108396946564885,0.116030534351145,0.218320610687023,NA,NA
"535",2018,"291332",1567,0.00638162093171666,0.0561582641991066,0.305041480536056,0.592852584556477,0.212507977026165,0.514996809189534,0.373324824505424,0.485003190810466,0.0561582641991066,0.0989151244416082,0.19910657306956,NA,NA
"536",2018,"291340",605,NA,0.0859504132231405,0.285950413223141,0.616528925619835,0.274380165289256,0.509090909090909,0.302479338842975,0.490909090909091,0.0958677685950413,0.0776859504132231,0.229752066115702,NA,NA
"537",2018,"291350",34,NA,NA,0.382352941176471,0.764705882352941,NA,0.470588235294118,0.411764705882353,0.529411764705882,NA,1,NA,NA,NA
"538",2018,"291352",650,NA,0.0307692307692308,0.263076923076923,0.633846153846154,0.193846153846154,0.435384615384615,0.290769230769231,0.564615384615385,0.127692307692308,0.161538461538462,0.28,NA,NA
"539",2018,"291LEA",3511,0.00370264881800057,0.0506978068926232,0.293933352321276,0.624038735403019,0.228709769296497,0.481344346340074,0.340928510395899,0.518655653659926,0.0854457419538593,0.118769581315864,0.223013386499573,NA,NA
"540",2018,"292316",953,NA,NA,0.347324239244491,0.567681007345226,0.245540398740818,0.521511017838405,0.345225603357817,0.478488982161595,0.0923399790136411,0.117523609653725,0.206715634837356,NA,NA
"541",2018,"292318",384,NA,NA,0.4375,0.635416666666667,0.270833333333333,0.53125,0.333333333333333,0.46875,0.0729166666666667,0.09375,0.135416666666667,NA,NA
"542",2018,"292320",1175,NA,0.0102127659574468,0.359148936170213,0.541276595744681,0.274042553191489,0.462978723404255,0.382127659574468,0.537021276595745,0.0561702127659574,0.148085106382979,0.18468085106383,NA,NA
"543",2018,"292LEA",2516,0.00516693163751987,0.00715421303656598,0.366852146263911,0.565580286168522,0.262321144674086,0.495627980922099,0.360095389507154,0.504372019077901,0.0723370429252782,0.129570747217806,0.186009538950715,NA,NA
"544",2018,"298202",72,NA,NA,0.486111111111111,0.513888888888889,0.152777777777778,0.486111111111111,0.138888888888889,0.513888888888889,NA,1,0.291666666666667,NA,NA
"545",2018,"298203",43,NA,NA,0.395348837209302,0.325581395348837,NA,0.581395348837209,NA,0.418604651162791,NA,1,0.418604651162791,NA,NA
"546",2018,"298204",63,NA,NA,0.238095238095238,0.412698412698413,0.222222222222222,0.46031746031746,0.174603174603175,0.53968253968254,NA,0.968253968253968,0.396825396825397,NA,NA
"547",2018,"300306",32,NA,NA,NA,0.59375,NA,0.40625,NA,0.59375,NA,0.40625,0.84375,NA,NA
"548",2018,"300308",523,NA,NA,0.107074569789675,0.707456978967495,0.126195028680688,0.489483747609943,0.204588910133843,0.510516252390057,0.0688336520076482,0.168260038240918,0.61376673040153,NA,NA
"549",2018,"300310",424,NA,NA,0.0518867924528302,0.495283018867925,0.0966981132075472,0.492924528301887,0.167452830188679,0.507075471698113,0.035377358490566,0.148584905660377,0.740566037735849,NA,NA
"550",2018,"300320",642,NA,NA,0.133956386292835,0.641744548286604,0.149532710280374,0.492211838006231,0.258566978193146,0.507788161993769,0.0700934579439252,0.143302180685358,0.526479750778816,NA,NA
"551",2018,"300325",1024,NA,NA,0.029296875,0.345703125,0.056640625,0.4560546875,0.1220703125,0.5439453125,0.041015625,0.1279296875,0.798828125,NA,NA
"552",2018,"300326",649,NA,0.0154083204930663,0.0416024653312789,0.36517719568567,0.061633281972265,0.491525423728814,0.104776579352851,0.508474576271186,0.0431432973805855,0.107858243451464,0.795069337442219,NA,NA
"553",2018,"300328",617,NA,NA,0.0194489465153971,0.160453808752026,NA,0.413290113452188,0.0388978930307942,0.586709886547812,0.0551053484602917,0.157212317666126,0.881685575364668,NA,NA
"554",2018,"300330",1284,NA,NA,0.108255451713396,0.644859813084112,0.107476635514019,0.521806853582555,0.226635514018692,0.478193146417445,0.0475077881619938,0.166666666666667,0.610591900311526,NA,NA
"555",2018,"300336",459,NA,NA,0.0522875816993464,0.57516339869281,0.0871459694989107,0.492374727668845,0.115468409586057,0.507625272331155,0.0893246187363834,0.213507625272331,0.729847494553377,NA,NA
"556",2018,"300337",1112,NA,0.0161870503597122,0.026978417266187,0.282374100719424,0.0512589928057554,0.462230215827338,0.098021582733813,0.537769784172662,0.0467625899280576,0.151978417266187,0.81205035971223,NA,NA
"557",2018,"300LEA",6766,NA,0.00872007094295004,0.063700857227313,0.459207803724505,0.0799586166124741,0.479603901862252,0.149866981968667,0.520396098137748,0.0523204256577003,0.152970736033107,0.724209281702631,NA,NA
"558",2018,"310304",1332,NA,NA,0.0472972972972973,0.387387387387387,0.478228228228228,0.493993993993994,0.658408408408408,0.506006006006006,0.015015015015015,0.0645645645645646,0.279279279279279,NA,NA
"559",2018,"310308",1377,NA,NA,0.136528685548293,0.347131445170661,0.127814088598402,0.497458242556282,0.225127087872186,0.502541757443718,0.0290486564996369,0.139433551198257,0.602759622367465,NA,NA
"560",2018,"310330",809,NA,NA,0.149567367119901,0.283065512978986,0.0556242274412855,0.561186650185414,0.137206427688504,0.438813349814586,0.0222496909765142,0.118665018541409,0.686032138442522,NA,NA
"561",2018,"310336",1242,NA,0.00966183574879227,0.454106280193237,0.49597423510467,0.2914653784219,0.500805152979066,0.380032206119163,0.499194847020934,0.0209339774557166,0.105475040257649,0.126409017713366,NA,NA
"562",2018,"310356",856,NA,NA,0.287383177570093,0.393691588785047,0.170560747663551,0.457943925233645,0.272196261682243,0.542056074766355,0.0315420560747664,0.122663551401869,0.39018691588785,NA,NA
"563",2018,"310360",939,0.0117145899893504,NA,0.108626198083067,0.375931842385517,0.336528221512247,0.471778487752929,0.54419595314164,0.528221512247071,0.0181043663471778,0.0788072417465389,0.313099041533546,NA,NA
"564",2018,"310364",384,NA,NA,0.119791666666667,0.309895833333333,0.247395833333333,0.494791666666667,0.440104166666667,0.505208333333333,NA,0.078125,0.416666666666667,NA,NA
"565",2018,"310384",1741,0.00574382538770821,NA,0.281447443997702,0.499138426191844,0.381964388282596,0.471568064330844,0.561746122917863,0.528431935669156,0.0201033888569787,0.0970706490522688,0.130959218839747,NA,NA
"566",2018,"310388",1730,0.00635838150289017,NA,0.282080924855491,0.461271676300578,0.245664739884393,0.485549132947977,0.420231213872832,0.514450867052023,0.0369942196531792,0.0739884393063584,0.252601156069364,NA,NA
"567",2018,"310LEA",10410,0.00528338136407301,0.00307396733909702,0.221709894332373,0.414505283381364,0.275408261287224,0.490393852065322,0.421517771373679,0.509606147934678,0.0245917387127762,0.0971181556195965,0.323439000960615,NA,NA
"568",2018,"320304",790,NA,NA,0.518987341772152,0.529113924050633,0.311392405063291,0.489873417721519,0.389873417721519,0.510126582278481,0.0329113924050633,0.107594936708861,0.0443037974683544,NA,NA
"569",2018,"320306",1199,NA,0.0191826522101751,0.405337781484571,0.741451209341118,0.333611342785655,0.480400333611343,0.399499582985821,0.519599666388657,0.0308590492076731,0.180984153461218,0.13511259382819,NA,NA
"570",2018,"320308",408,NA,NA,0.433823529411765,0.58578431372549,0.367647058823529,0.465686274509804,0.544117647058823,0.534313725490196,NA,0.129901960784314,NA,NA,NA
"571",2018,"320310",613,NA,NA,0.456769983686786,0.711256117455139,0.34584013050571,0.450244698205546,0.487765089722675,0.549755301794454,0.0277324632952692,0.0864600326264274,0.0195758564437194,NA,NA
"572",2018,"320313",642,NA,0.0529595015576324,0.182242990654206,0.313084112149533,0.171339563862928,0.433021806853583,0.221183800623053,0.566978193146417,0.0327102803738318,0.124610591900312,0.504672897196262,NA,NA
"573",2018,"320314",697,NA,NA,0.413199426111908,0.447632711621234,0.139167862266858,0.489239598278336,0.24103299856528,0.510760401721664,0.0344332855093257,0.21377331420373,0.3012912482066,NA,NA
"574",2018,"320315",594,NA,0.0252525252525253,0.675084175084175,0.580808080808081,0.168350168350168,0.518518518518518,0.245791245791246,0.481481481481481,0.0185185185185185,0.127946127946128,0.0353535353535354,NA,NA
"575",2018,"320316",2000,NA,0.022,0.4745,0.669,0.2105,0.4845,0.309,0.5155,0.0335,0.1345,0.158,NA,NA
"576",2018,"320318",524,NA,NA,0.194656488549618,0.625954198473282,0.286259541984733,0.452290076335878,0.475190839694656,0.547709923664122,0.0400763358778626,0.162213740458015,0.286259541984733,NA,NA
"577",2018,"320319",1028,NA,0.051556420233463,0.331712062256809,0.461089494163424,0.251945525291829,0.518482490272374,0.263618677042802,0.481517509727626,0.0359922178988327,0.0642023346303502,0.315175097276265,NA,NA
"578",2018,"320320",733,0.0150068212824011,NA,0.44474761255116,0.581173260572988,0.364256480218281,0.457025920873124,0.48431105047749,0.542974079126876,NA,0.139154160982265,0.0272851296043656,NA,NA
"579",2018,"320323",1509,NA,0.0444002650762094,0.286282306163022,0.411530815109344,0.160371106693174,0.632869449966865,0.29688535453943,0.367130550033135,0.0357852882703777,0.073558648111332,0.333333333333333,NA,NA
"580",2018,"320324",710,NA,0.0380281690140845,0.436619718309859,0.585915492957746,0.18169014084507,0.471830985915493,0.271830985915493,0.528169014084507,NA,0.149295774647887,0.23943661971831,NA,NA
"581",2018,"320327",755,NA,0.0278145695364238,0.360264900662252,0.678145695364238,0.386754966887417,0.543046357615894,0.380132450331126,0.456953642384106,0.0357615894039735,0.127152317880795,0.193377483443709,NA,NA
"582",2018,"320328",843,NA,0.0130486358244365,0.377224199288256,0.827995255041518,0.408066429418743,0.481613285883749,0.531435349940688,0.518386714116251,0.0249110320284698,0.104389086595492,0.0450771055753262,NA,NA
"583",2018,"320332",881,NA,0.039727582292849,0.262202043132804,0.59477866061294,0.360953461975028,0.506242905788876,0.343927355278093,0.493757094211124,0.0556186152099886,0.144154370034052,0.296254256526674,NA,NA
"584",2018,"320338",1053,NA,0.0104463437796771,0.647673314339981,0.761633428300095,0.205128205128205,0.514719848053181,0.318138651471985,0.485280151946819,0.0151946818613485,0.094017094017094,NA,NA,NA
"585",2018,"320339",449,NA,NA,0.33630289532294,0.55902004454343,0.534521158129176,0.485523385300668,0.612472160356347,0.514476614699332,NA,0.0467706013363029,NA,NA,NA
"586",2018,"320340",762,NA,NA,0.283464566929134,0.360892388451444,0.0918635170603675,0.493438320209974,0.177165354330709,0.506561679790026,0.0341207349081365,0.177165354330709,0.484251968503937,NA,NA
"587",2018,"320341",152,NA,NA,0.802631578947368,0.75,0.0986842105263158,0.269736842105263,0.144736842105263,0.730263157894737,NA,0.256578947368421,NA,NA,NA
"588",2018,"320342",679,NA,0.0309278350515464,0.245949926362297,0.38880706921944,0.172312223858616,0.491899852724595,0.268041237113402,0.508100147275405,0.0795287187039764,0.151693667157585,0.375552282768778,NA,NA
"589",2018,"320343",1079,NA,NA,0.4967562557924,0.612604263206673,0.176088971269694,0.534754402224282,0.295644114921223,0.465245597775718,0.0379981464318814,0.14643188137164,0.163113994439296,NA,NA
"590",2018,"320344",316,NA,NA,0.642405063291139,0.613924050632911,0.300632911392405,0.468354430379747,0.310126582278481,0.531645569620253,NA,0.104430379746835,NA,NA,NA
"591",2018,"320346",1336,NA,0.00973053892215569,0.592814371257485,0.820359281437126,0.241017964071856,0.470059880239521,0.335329341317365,0.529940119760479,0.0269461077844311,0.153443113772455,0.0336826347305389,NA,NA
"592",2018,"320347",396,NA,NA,0.207070707070707,0.396464646464646,0.166666666666667,0.45959595959596,0.343434343434343,0.54040404040404,0.0252525252525253,0.227272727272727,0.419191919191919,NA,NA
"593",2018,"320348",398,NA,NA,0.0979899497487437,0.256281407035176,0.0402010050251256,0.452261306532663,0.085427135678392,0.547738693467337,NA,0.148241206030151,0.778894472361809,NA,NA
"594",2018,"320352",780,NA,NA,0.496153846153846,0.541025641025641,0.312820512820513,0.433333333333333,0.458974358974359,0.566666666666667,NA,0.180769230769231,0.0358974358974359,NA,NA
"595",2018,"320354",233,NA,NA,0.28755364806867,0.399141630901288,0.133047210300429,0.502145922746781,0.261802575107296,0.497854077253219,0.0600858369098712,0.15450643776824,0.36480686695279,NA,NA
"596",2018,"320355",1770,NA,0.011864406779661,0.464406779661017,0.726553672316384,0.319209039548023,0.461581920903955,0.448587570621469,0.538418079096045,0.0265536723163842,0.133333333333333,0.0446327683615819,NA,NA
"597",2018,"320360",683,NA,NA,0.56515373352855,0.732064421669107,0.250366032210835,0.499267935578331,0.360175695461201,0.500732064421669,NA,0.144948755490483,0.0556368960468521,NA,NA
"598",2018,"320362",621,NA,0.0177133655394525,0.560386473429952,0.72463768115942,0.185185185185185,0.43317230273752,0.278582930756844,0.56682769726248,0.0579710144927536,0.177133655394525,0.0821256038647343,NA,NA
"599",2018,"320363",581,NA,NA,0.289156626506024,0.518072289156627,0.187607573149742,0.523235800344234,0.263339070567986,0.476764199655766,0.0378657487091222,0.173838209982788,0.395869191049914,NA,NA
"600",2018,"320364",948,NA,0.0432489451476793,0.471518987341772,0.306962025316456,0.0622362869198312,0.430379746835443,0.114978902953586,0.569620253164557,0.0548523206751055,0.114978902953586,0.313291139240506,NA,NA
