"","year","agency_code","agency_level","designation_Type","name","county","city","zip","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","AAVC","AGNR","ARCH","BMA","EDUC","FINA","GOVT","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"6082",2020,"970356","SCH","P","North Wilkes High School","Wilkes","Hays",28635,"H","970LEA","09:12","Regular School","Traditional","N",NA,NA,634,516,81.39,NA,"N","N","Y","Y",0.182,0.667,0.333,0.091,0.727,TRUE,7,78,34,0,0,0,0,49,0,96,17,15,9,0,8,0
"6083",2020,"970358","SCH","P","North Wilkes Middle School","Wilkes","North Wilkesboro",28659,"M","970LEA","06:08","Regular School","Traditional","N",NA,NA,552,NA,95,TRUE,"N","N","Y","Y",0.182,0.667,0.333,0.091,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6084",2020,"970388","SCH","P","West Wilkes High School","Wilkes","Millers Creek",28651,"H","970LEA","09:12","Regular School","Traditional","N",NA,NA,636,526,82.7,NA,"N","N","Y","Y",0.182,0.667,0.333,0.091,0.727,TRUE,22,63,21,0,0,0,0,81,0,52,5,7,10,0,46,0
"6085",2020,"970389","SCH","P","West Wilkes Middle School","Wilkes","Wilkesboro",28697,"M","970LEA","06:08","Regular School","Traditional","N",NA,NA,587,556,94.72,NA,"N","N","Y","Y",0.182,0.667,0.333,0.091,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6086",2020,"970390","SCH","P","Wilkes Central High School","Wilkes","Wilkesboro",28697,"H","970LEA","09:12","Regular School","Traditional","N",NA,NA,745,540,72.48,NA,"N","N","N","N",0.182,0.667,0.333,0.091,0.727,TRUE,64,40,41,0,0,0,0,95,0,31,5,7,16,0,22,0
"6087",2020,"970393","SCH","P","Wilkes Early College High School","Wilkes","Wilkesboro",28697,"H","970LEA","09:13","Regular School","Traditional","N",NA,NA,243,58,23.87,NA,"N","N","N","N",0.182,0.667,0.333,0.091,0.727,TRUE,0,0,1,4,0,0,0,0,0,1,4,2,1,0,0,0
"6088",2020,"970LEA","LEA","P","Wilkes County Schools","Wilkes","North Wilkesboro",28659,NA,NA,NA,NA,NA,"N",NA,NA,5602,3864,68.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,277,111,4,0,0,0,281,0,221,31,38,49,0,77,0
"6089",2020,"980306","SCH","P","Milton M Daniels Learning Center","Wilson","Wilson",27893,"A","980LEA","03:12","Alternative School","Traditional","N",NA,NA,120,58,48.33,NA,"N","N","Y","Y",0.346,0.577,0.423,0,0.654,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6090",2020,"980317","SCH","P","Charles H Darden Middle","Wilson","Wilson",27893,"M","980LEA","06:08","Regular School","Traditional","Y",NA,NA,319,298,93.42,NA,"N","N","Y","Y",0.346,0.577,0.423,0,0.654,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6091",2020,"980318","SCH","P","Beddingfield High","Wilson","Wilson",27893,"H","980LEA","09:13","Regular School","Traditional","N",NA,NA,760,529,69.61,NA,"N","N","N","N",0.346,0.577,0.423,0,0.654,TRUE,1,42,5,0,0,0,0,60,9,34,8,32,5,0,0,5
"6092",2020,"980324","SCH","P","Elm City Middle","Wilson","Elm City",27822,"M","980LEA","06:08","Regular School","Traditional","N",NA,NA,457,418,91.47,NA,"N","N","Y","Y",0.346,0.577,0.423,0,0.654,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6093",2020,"980336","SCH","P","Fike High","Wilson","Wilson",27893,"H","980LEA","09:13","Regular School","Traditional","N",NA,NA,1087,810,74.52,NA,"N","N","Y","Y",0.346,0.577,0.423,0,0.654,TRUE,3,0,32,0,0,0,0,85,1,129,0,15,4,0,27,2
"6094",2020,"980338","SCH","P","Forest Hills Middle","Wilson","Wilson",27893,"M","980LEA","06:08","Regular School","Traditional","N",NA,NA,477,422,88.47,NA,"N","N","N","N",0.346,0.577,0.423,0,0.654,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6095",2020,"980342","SCH","P","James Hunt High","Wilson","Wilson",27893,"H","980LEA","09:13","Regular School","Traditional","N",NA,NA,1131,808,71.44,NA,"N","N","N","Y",0.346,0.577,0.423,0,0.654,TRUE,53,111,15,0,0,0,0,20,36,60,0,0,2,1,17,0
"6096",2020,"980380","SCH","P","Speight Middle","Wilson","Stantonsburg",27883,"M","980LEA","06:08","Regular School","Traditional","Y",NA,NA,322,294,91.3,NA,"N","N","Y","Y",0.346,0.577,0.423,0,0.654,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6097",2020,"980384","SCH","P","Springfield Middle","Wilson","Lucama",27851,"M","980LEA","06:08","Regular School","Traditional","N",NA,NA,498,449,90.16,NA,"N","N","Y","Y",0.346,0.577,0.423,0,0.654,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6098",2020,"980390","SCH","P","Toisnot Middle","Wilson","Wilson",27893,"M","980LEA","06:08","Regular School","Traditional","Y",NA,NA,393,342,87.02,NA,"N","N","Y","Y",0.346,0.577,0.423,0,0.654,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6099",2020,"980397","SCH","P","Wilson Academy of Applied Technology","Wilson","Wilson",27893,"H","980LEA","09:12","Regular School","Traditional","N",NA,NA,159,124,77.99,NA,"N","N","N","N",0.346,0.577,0.423,0,0.654,TRUE,0,0,0,0,0,0,0,0,0,0,0,3,112,0,0,0
"6100",2020,"980398","SCH","P","Wilson Early College Academy","Wilson","Wilson",27893,"H","980LEA","09:13","Regular School","Traditional","N",NA,NA,261,91,34.87,NA,"N","N","N","N",0.346,0.577,0.423,0,0.654,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6101",2020,"980LEA","LEA","P","Wilson County Schools","Wilson","Wilson",27893,NA,NA,NA,NA,NA,"N",NA,NA,6873,4643,67.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,153,52,0,0,0,0,165,46,224,8,50,123,1,44,7
"6102",2020,"98A000","SCH","C","Sallie B Howard School of Arts and Scien","Wilson","Wilson",27893,"I","CH","0K:08","Regular School","Year Round","Y","980LEA",NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6103",2020,"98B000","SCH","C","Wilson Preparatory Academy","Wilson","Wilson",27896,"A","CH","0K:12","Regular School","Traditional","Y","980LEA",NA,890,78,8.76,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"6104",2020,"990304","SCH","P","Boonville Elementary","Yadkin","Boonville",27011,"A","990LEA","PK:12","Regular School","Traditional and Year Roun","Y",NA,NA,NA,NA,NA,NA,"N","N","N","N",0,0.429,0.571,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6105",2020,"990321","SCH","P","Forbush Middle","Yadkin","East Bend",27018,"M","990LEA","06:08","Regular School","Traditional and Year Roun","N",NA,NA,475,332,69.89,NA,"N","N","Y","Y",0,0.429,0.571,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6106",2020,"990322","SCH","P","Forbush High","Yadkin","East Bend",27018,"H","990LEA","08:12","Regular School","Traditional and Year Roun","N",NA,NA,766,690,90.08,NA,"N","N","N","N",0,0.429,0.571,0,1,TRUE,31,21,114,0,0,0,0,62,3,77,0,0,46,1,43,21
"6107",2020,"990325","SCH","P","Starmount Middle","Yadkin","Boonville",27011,"M","990LEA","06:09","Regular School","Traditional and Year Roun","N",NA,NA,326,254,77.91,NA,"N","N","Y","Y",0,0.429,0.571,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6108",2020,"990326","SCH","P","Starmount High","Yadkin","Boonville",27011,"H","990LEA","08:12","Regular School","Traditional and Year Roun","N",NA,NA,540,504,93.33,NA,"N","N","N","Y",0,0.429,0.571,0,1,TRUE,14,27,49,1,0,0,0,38,20,33,0,0,0,0,7,19
"6109",2020,"990332","SCH","P","Yadkin Early College","Yadkin","Yadkinville",27055,"H","990LEA","09:13","Regular School","Traditional","N",NA,NA,217,76,35.02,NA,"N","N","N","N",0,0.429,0.571,0,1,TRUE,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"6110",2020,"990340","SCH","P","Yadkin Success Academy","Yadkin","Yadkinville",27055,"A","990LEA","0K:12","Alternative School","Traditional and Year Roun","N",NA,NA,39,15,38.46,NA,"N","N","N","Y",0,0.429,0.571,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6111",2020,"990LEA","LEA","P","Yadkin County Schools","Yadkin","Yadkinville",27055,NA,NA,NA,NA,NA,"N",NA,NA,3157,1871,59.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,48,163,5,0,0,0,100,23,110,0,0,46,1,50,40
"6112",2020,"995316","SCH","P","Cane River Middle","Yancey","Burnsville",28714,"M","995LEA","06:08","Regular School","Traditional","Y",NA,NA,225,213,94.67,NA,"N","N","N","Y",0,0.857,0.143,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6113",2020,"995324","SCH","P","East Yancey Middle","Yancey","Burnsville",28714,"M","995LEA","06:08","Regular School","Traditional","Y",NA,NA,282,78,27.66,NA,"N","N","Y","Y",0,0.857,0.143,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6114",2020,"995330","SCH","P","Mountain Heritage High","Yancey","Burnsville",28714,"H","995LEA","09:12","Regular School","Traditional","N",NA,NA,619,498,80.45,NA,"N","N","N","N",0,0.857,0.143,0,1,TRUE,12,27,94,0,0,0,0,70,0,46,31,2,23,0,0,16
"6115",2020,"995LEA","LEA","P","Yancey County Schools","Yancey","Burnsville",28714,NA,NA,NA,NA,NA,"N",NA,NA,1280,789,61.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,27,94,0,0,0,0,70,0,46,31,2,23,0,0,16
"6116",2021,"00A000","SCH","C","North Carolina Cyber Academy","Durham","Durham",27713,"A","CH","0K:12","Regular School","Traditional","Y","NC-SEA",NA,1919,209,10.89,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6117",2021,"00B000","SCH","C","NC Virtual Academy","Durham","Durham",27713,"A","CH","0K:12","Regular School","Traditional","Y","NC-SEA",NA,1879,265,14.1,NA,"N","Y","Y","Y",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6118",2021,"010303","SCH","P","ABSS Early College at ACC","Alamance","Graham",27253,"H","010LEA","09:13","Regular School","Traditional","N",NA,NA,222,76,34.23,NA,"N","N","N","N",0.111,0.528,0.472,0,0.889,TRUE,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
"6119",2021,"010310","SCH","P","Broadview Middle","Alamance","Burlington",27217,"M","010LEA","06:08","Regular School","Traditional","Y",NA,NA,822,475,57.79,NA,"Y","N","N","N",0.111,0.528,0.472,0,0.889,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6120",2021,"010324","SCH","P","Eastern Alamance High","Alamance","Mebane",27302,"H","010LEA","09:12","Regular School","Traditional","N",NA,NA,1156,886,76.64,NA,"N","N","Y","N",0.111,0.528,0.472,0,0.889,TRUE,83,9,27,1,0,5,0,25,15,23,1,1,0,0,11,0
"6121",2021,"010348","SCH","P","Graham High","Alamance","Graham",27253,"H","010LEA","09:12","Regular School","Traditional","N",NA,NA,757,592,78.2,NA,"N","N","Y","Y",0.111,0.528,0.472,0,0.889,TRUE,2,0,12,1,0,0,0,9,0,27,1,5,0,0,1,1
"6122",2021,"010350","SCH","P","Graham Middle","Alamance","Graham",27253,"M","010LEA","06:08","Regular School","Year Round","Y",NA,NA,626,326,52.08,NA,"N","N","Y","Y",0.111,0.528,0.472,0,0.889,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6123",2021,"010353","SCH","P","Hawfields Middle","Alamance","Mebane",27302,"M","010LEA","06:08","Regular School","Traditional","N",NA,NA,691,508,73.52,NA,"N","N","Y","Y",0.111,0.528,0.472,0,0.889,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6124",2021,"010360","SCH","P","Hugh M Cummings High","Alamance","Burlington",27217,"H","010LEA","09:12","Regular School","Traditional","N",NA,NA,847,766,90.44,NA,"N","N","N","N",0.111,0.528,0.472,0,0.889,TRUE,8,16,5,0,0,13,0,29,32,46,0,4,0,0,3,4
"6125",2021,"010378","SCH","P","Ray Street Academy","Alamance","Graham",27253,"T","010LEA","06:12","Alternative Educat","Traditional","N",NA,NA,35,26,74.29,NA,"N","N","Y","Y",0.111,0.528,0.472,0,0.889,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6126",2021,"010388","SCH","P","Southern Alamance High","Alamance","Graham",27253,"H","010LEA","09:12","Regular School","Traditional","N",NA,NA,1301,1095,84.17,NA,"N","N","Y","Y",0.111,0.528,0.472,0,0.889,TRUE,10,113,23,2,0,0,0,42,0,28,7,11,0,0,4,1
"6127",2021,"010390","SCH","P","Southern Alamance Middle","Alamance","Graham",27253,"M","010LEA","06:08","Regular School","Traditional","N",NA,NA,698,422,60.46,NA,"N","N","Y","Y",0.111,0.528,0.472,0,0.889,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6128",2021,"010394","SCH","P","Turrentine Middle","Alamance","Burlington",27215,"M","010LEA","06:08","Regular School","Traditional","Y",NA,NA,923,526,56.99,NA,"N","N","Y","Y",0.111,0.528,0.472,0,0.889,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6129",2021,"010396","SCH","P","Walter M Williams High","Alamance","Burlington",27215,"H","010LEA","09:12","Regular School","Traditional","N",NA,NA,1162,926,79.69,NA,"N","N","N","N",0.111,0.528,0.472,0,0.889,TRUE,94,0,17,0,0,20,0,41,29,41,8,1,0,0,13,6
"6130",2021,"010400","SCH","P","Western Alamance High","Alamance","Elon",27244,"H","010LEA","09:12","Regular School","Traditional","N",NA,NA,1035,785,75.85,NA,"N","N","N","N",0.111,0.528,0.472,0,0.889,TRUE,2,19,45,1,0,0,0,19,0,26,2,7,0,0,3,3
"6131",2021,"010403","SCH","P","Western Alamance Middle","Alamance","Elon",27244,"M","010LEA","06:08","Regular School","Traditional","N",NA,NA,828,477,57.61,NA,"N","N","Y","Y",0.111,0.528,0.472,0,0.889,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6132",2021,"010406","SCH","P","Woodlawn Middle","Alamance","Mebane",27302,"M","010LEA","06:08","Regular School","Traditional","N",NA,NA,578,394,68.17,NA,"N","N","Y","Y",0.111,0.528,0.472,0,0.889,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6133",2021,"010LEA","LEA","P","Alamance-Burlington Schools","Alamance","Burlington",27217,NA,NA,NA,NA,NA,"N",NA,NA,13364,8280,61.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,158,129,5,0,38,0,165,77,191,21,29,0,0,35,15
"6134",2021,"01B000","SCH","C","River Mill Academy","Alamance","Graham",27253,"A","CH","0K:12","Regular School","Traditional","N","010LEA",NA,479,56,11.69,NA,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6135",2021,"01C000","SCH","C","Clover Garden","Alamance","Burlington",27217,"A","CH","0K:12","Regular School","Traditional","Y","010LEA",NA,394,189,47.97,NA,"N","N","Y","N",NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
