year,agency_code,career_cluster,num_concentrators
2020,090368,BMA,1
2020,090368,HLTH,92
2020,090368,HUMA,78
2020,090368,LAW,31
2020,090368,MANU,28
2020,090376,BMA,1
2020,090LEA,AAVC,19
2020,090LEA,AGNR,168
2020,090LEA,ARCH,57
2020,090LEA,BMA,30
2020,090LEA,HLTH,178
2020,090LEA,HOSP,1
2020,090LEA,HUMA,155
2020,090LEA,LAW,58
2020,090LEA,MANU,47
2020,090LEA,TRAN,27
2020,100307,BMA,1
2020,100308,HUMA,1
2020,100326,AAVC,31
2020,100326,AGNR,25
2020,100326,ARCH,29
2020,100326,HLTH,21
2020,100326,HOSP,1
2020,100326,HUMA,40
2020,100326,STEM,3
2020,100334,AAVC,2
2020,100334,AGNR,38
2020,100334,ARCH,90
2020,100334,BMA,12
2020,100334,HLTH,61
2020,100334,HOSP,9
2020,100334,HUMA,32
2020,100334,MRKT,3
2020,100334,STEM,4
2020,100348,AAVC,1
2020,100348,AGNR,54
2020,100348,ARCH,54
2020,100348,HLTH,203
2020,100348,HOSP,25
2020,100348,HUMA,74
2020,100348,STEM,17
2020,100348,TRAN,12
2020,100LEA,AAVC,34
2020,100LEA,AGNR,117
2020,100LEA,ARCH,173
2020,100LEA,BMA,13
2020,100LEA,HLTH,285
2020,100LEA,HOSP,35
2020,100LEA,HUMA,147
2020,100LEA,MRKT,3
2020,100LEA,STEM,24
2020,100LEA,TRAN,12
2020,110303,AGNR,21
2020,110303,ARCH,2
2020,110303,HLTH,7
2020,110303,HOSP,1
2020,110303,HUMA,21
2020,110304,AAVC,41
2020,110304,AGNR,20
2020,110304,ARCH,52
2020,110304,HLTH,69
2020,110304,HOSP,44
2020,110304,HUMA,64
2020,110304,MANU,1
2020,110304,STEM,10
2020,110304,TRAN,22
2020,110322,ARCH,1
2020,110323,AAVC,3
2020,110323,AGNR,3
2020,110323,ARCH,1
2020,110323,EDUC,2
2020,110323,HLTH,2
2020,110323,HUMA,2
2020,110323,MANU,2
2020,110323,STEM,1
2020,110336,AAVC,29
2020,110336,AGNR,92
2020,110336,ARCH,45
2020,110336,EDUC,32
2020,110336,HLTH,35
2020,110336,HOSP,28
2020,110336,HUMA,27
2020,110336,STEM,24
2020,110336,TRAN,1
2020,110340,AAVC,2
2020,110340,AGNR,49
2020,110340,ARCH,88
2020,110340,HLTH,72
2020,110340,HOSP,88
2020,110340,HUMA,120
2020,110352,AAVC,33
2020,110352,AGNR,67
2020,110352,ARCH,36
2020,110352,FINA,1
2020,110352,HLTH,93
2020,110352,HOSP,33
2020,110352,HUMA,55
2020,110352,TRAN,22
2020,110380,AAVC,2
2020,110380,AGNR,85
2020,110380,ARCH,159
2020,110380,HLTH,63
2020,110380,HOSP,24
2020,110380,MANU,58
2020,110380,MRKT,1
2020,110416,AAVC,55
2020,110416,AGNR,28
2020,110416,ARCH,96
2020,110416,HLTH,295
2020,110416,HOSP,53
2020,110416,HUMA,125
2020,110416,MRKT,9
2020,110416,TRAN,19
2020,110500,BMA,1
2020,110500,INFO,4
2020,110500,MANU,1
2020,110500,STEM,179
2020,110LEA,AAVC,165
2020,110LEA,AGNR,365
2020,110LEA,ARCH,480
2020,110LEA,BMA,1
2020,110LEA,EDUC,34
2020,110LEA,FINA,1
2020,110LEA,HLTH,636
2020,110LEA,HOSP,271
2020,110LEA,HUMA,414
2020,110LEA,INFO,4
2020,110LEA,MANU,62
2020,110LEA,MRKT,10
2020,110LEA,STEM,214
2020,110LEA,TRAN,64
2020,111302,AAVC,55
2020,111302,ARCH,2
2020,111302,HLTH,29
2020,111302,HOSP,10
2020,111302,HUMA,20
2020,111302,INFO,4
2020,111302,LAW,5
2020,111302,MANU,35
2020,111700,AAVC,17
2020,111700,HLTH,12
2020,111700,HOSP,2
2020,111700,HUMA,7
2020,111700,LAW,4
2020,111700,MANU,10
2020,111LEA,AAVC,72
2020,111LEA,ARCH,2
2020,111LEA,HLTH,41
2020,111LEA,HOSP,12
2020,111LEA,HUMA,27
2020,111LEA,INFO,4
2020,111LEA,LAW,9
2020,111LEA,MANU,45
2020,11D000,HLTH,3
2020,11D000,HOSP,1
2020,120308,HLTH,1
2020,120308,HUMA,2
2020,120308,LAW,2
2020,120310,AAVC,3
2020,120310,ARCH,4
2020,120310,BMA,1
2020,120310,HLTH,2
2020,120310,HUMA,11
2020,120310,INFO,1
2020,120310,LAW,5
2020,120310,MANU,4
2020,120310,STEM,6
2020,120314,AAVC,21
2020,120314,AGNR,27
2020,120314,ARCH,28
2020,120314,HLTH,45
2020,120314,HUMA,74
2020,120314,LAW,3
2020,120314,MANU,36
2020,120314,STEM,2
2020,120318,AAVC,3
2020,120318,AGNR,19
2020,120318,ARCH,17
2020,120318,HLTH,51
2020,120318,HOSP,9
2020,120318,HUMA,66
2020,120318,LAW,21
2020,120318,MANU,32
2020,120318,STEM,1
2020,120318,TRAN,10
2020,120346,AAVC,15
2020,120346,AGNR,1
2020,120346,ARCH,18
2020,120346,HLTH,34
2020,120346,HUMA,49
2020,120346,INFO,2
2020,120346,LAW,26
2020,120346,MANU,1
2020,120370,AAVC,7
2020,120370,AGNR,2
2020,120370,ARCH,12
2020,120370,BMA,4
2020,120370,EDUC,7
2020,120370,HLTH,25
2020,120370,HUMA,46
2020,120370,LAW,47
2020,120370,MANU,2
2020,120370,STEM,12
2020,120370,TRAN,7
2020,120LEA,AAVC,49
2020,120LEA,AGNR,49
2020,120LEA,ARCH,79
2020,120LEA,BMA,5
2020,120LEA,EDUC,7
2020,120LEA,HLTH,158
2020,120LEA,HOSP,9
2020,120LEA,HUMA,249
2020,120LEA,INFO,3
2020,120LEA,LAW,104
2020,120LEA,MANU,75
2020,120LEA,STEM,21
2020,120LEA,TRAN,17
2020,130307,AAVC,1
2020,130307,AGNR,47
2020,130307,ARCH,49
2020,130307,FINA,6
2020,130307,HLTH,282
2020,130307,HOSP,64
2020,130307,HUMA,125
2020,130307,INFO,212
2020,130307,LAW,1
2020,130307,MANU,2
2020,130307,MRKT,24
2020,130307,STEM,31
2020,130307,TRAN,2
2020,130310,AAVC,13
2020,130310,AGNR,90
2020,130310,ARCH,72
2020,130310,BMA,7
2020,130310,FINA,10
2020,130310,HLTH,245
2020,130310,HUMA,117
2020,130310,INFO,1
2020,130310,LAW,2
2020,130310,MRKT,3
2020,130310,STEM,328
2020,130310,TRAN,2
2020,130314,AAVC,1
2020,130314,ARCH,45
2020,130314,EDUC,14
2020,130314,HLTH,54
2020,130314,HOSP,24
2020,130314,HUMA,129
2020,130314,INFO,4
2020,130314,LAW,139
2020,130314,MRKT,3
2020,130314,STEM,5
2020,130316,AAVC,21
2020,130316,ARCH,40
2020,130316,EDUC,1
2020,130316,FINA,3
2020,130316,HLTH,65
2020,130316,HOSP,31
2020,130316,HUMA,93
2020,130316,INFO,13
2020,130316,MANU,12
2020,130316,STEM,71
2020,130316,TRAN,11
2020,130317,ARCH,3
2020,130317,HLTH,2
2020,130317,HUMA,3
2020,130317,STEM,1
2020,130317,TRAN,1
2020,130324,AAVC,23
2020,130324,AGNR,82
2020,130324,ARCH,36
2020,130324,EDUC,2
2020,130324,HLTH,108
2020,130324,HOSP,21
2020,130324,HUMA,39
2020,130324,INFO,2
2020,130324,LAW,2
2020,130324,STEM,59
2020,130324,TRAN,31
2020,130326,AAVC,16
2020,130326,AGNR,106
2020,130326,ARCH,30
2020,130326,HLTH,214
2020,130326,HOSP,4
2020,130326,HUMA,141
2020,130326,INFO,1
2020,130326,STEM,135
2020,130326,TRAN,20
2020,130332,AAVC,21
2020,130332,AGNR,24
2020,130332,ARCH,41
2020,130332,HLTH,266
2020,130332,HOSP,42
2020,130332,HUMA,54
2020,130332,INFO,2
2020,130332,LAW,1
2020,130332,MRKT,2
2020,130332,STEM,71
2020,130332,TRAN,38
2020,130333,AGNR,3
2020,130333,HLTH,6
2020,130333,HUMA,4
2020,130333,INFO,2
2020,130333,LAW,6
2020,130349,ARCH,1
2020,130349,INFO,32
2020,130349,LAW,1
2020,130350,HUMA,4
2020,130350,INFO,2
2020,130350,LAW,2
2020,130LEA,AAVC,96
2020,130LEA,AGNR,352
2020,130LEA,ARCH,317
2020,130LEA,BMA,7
2020,130LEA,EDUC,17
2020,130LEA,FINA,19
2020,130LEA,HLTH,1242
2020,130LEA,HOSP,186
2020,130LEA,HUMA,711
2020,130LEA,INFO,271
2020,130LEA,LAW,154
2020,130LEA,MANU,14
2020,130LEA,MRKT,32
2020,130LEA,STEM,701
2020,130LEA,TRAN,105
2020,132304,AAVC,69
2020,132304,AGNR,1
2020,132304,ARCH,70
2020,132304,HLTH,416
2020,132304,HOSP,52
2020,132304,HUMA,66
2020,132304,INFO,1
2020,132304,LAW,7
2020,132304,MANU,14
2020,132304,MRKT,1
2020,132304,STEM,102
2020,132304,TRAN,3
2020,132LEA,AAVC,70
2020,132LEA,AGNR,1
2020,132LEA,ARCH,70
2020,132LEA,HLTH,416
2020,132LEA,HOSP,52
2020,132LEA,HUMA,66
2020,132LEA,INFO,1
2020,132LEA,LAW,7
2020,132LEA,MANU,14
2020,132LEA,MRKT,1
2020,132LEA,STEM,103
2020,132LEA,TRAN,3
2020,13A000,HOSP,3
2020,140305,AAVC,29
2020,140305,BMA,12
2020,140305,HLTH,116
2020,140305,INFO,106
2020,140305,STEM,72
2020,140306,ARCH,3
2020,140309,BMA,9
2020,140309,INFO,7
2020,140348,ARCH,37
2020,140348,HLTH,29
2020,140348,HOSP,1
2020,140348,HUMA,95
2020,140348,LAW,4
2020,140348,STEM,44
2020,140348,TRAN,2
2020,140386,AAVC,22
2020,140386,AGNR,25
2020,140386,ARCH,92
2020,140386,BMA,1
2020,140386,FINA,1
2020,140386,HLTH,65
2020,140386,HOSP,18
2020,140386,HUMA,140
2020,140386,INFO,12
2020,140386,LAW,9
2020,140386,STEM,37
2020,140386,TRAN,1
2020,140390,AAVC,8
2020,140390,AGNR,20
2020,140390,ARCH,44
2020,140390,BMA,1
2020,140390,FINA,1
2020,140390,HLTH,48
2020,140390,HOSP,8
2020,140390,HUMA,92
2020,140390,MANU,1
2020,140390,STEM,27
2020,140390,TRAN,3
2020,140LEA,AAVC,59
2020,140LEA,AGNR,45
2020,140LEA,ARCH,176
2020,140LEA,BMA,23
2020,140LEA,FINA,2
2020,140LEA,HLTH,258
2020,140LEA,HOSP,27
2020,140LEA,HUMA,327
2020,140LEA,INFO,125
2020,140LEA,LAW,13
2020,140LEA,MANU,1
2020,140LEA,STEM,180
2020,140LEA,TRAN,6
2020,150304,AGNR,50
2020,150304,ARCH,16
2020,150304,HLTH,48
2020,150304,HOSP,31
2020,150304,LAW,1
2020,150304,MANU,17
2020,150304,STEM,18
2020,150350,INFO,2
2020,150350,MANU,1
2020,150LEA,AGNR,50
2020,150LEA,ARCH,16
2020,150LEA,HLTH,48
2020,150LEA,HOSP,31
2020,150LEA,INFO,2
2020,150LEA,LAW,1
2020,150LEA,MANU,18
2020,150LEA,STEM,18
2020,160309,HUMA,1
2020,160313,AGNR,11
2020,160313,ARCH,12
2020,160313,HLTH,5
2020,160313,HUMA,94
2020,160313,MANU,18
2020,160313,STEM,5
2020,160314,AGNR,43
2020,160314,ARCH,14
2020,160314,HLTH,35
2020,160314,HOSP,93
2020,160314,HUMA,56
2020,160314,INFO,1
2020,160314,STEM,35
2020,160344,AAVC,5
2020,160344,AGNR,45
2020,160344,ARCH,22
2020,160344,HLTH,16
2020,160344,HOSP,70
2020,160344,HUMA,50
2020,160344,INFO,1
2020,160344,STEM,20
2020,160LEA,AAVC,5
2020,160LEA,AGNR,99
2020,160LEA,ARCH,48
2020,160LEA,HLTH,56
2020,160LEA,HOSP,163
2020,160LEA,HUMA,204
2020,160LEA,INFO,2
2020,160LEA,MANU,18
2020,160LEA,STEM,60
2020,170316,AGNR,71
2020,170316,HLTH,51
2020,170316,HOSP,4
2020,170316,HUMA,64
2020,170316,LAW,50
2020,170316,MANU,32
2020,170316,TRAN,33
2020,170LEA,AGNR,71
2020,170LEA,HLTH,51
2020,170LEA,HOSP,4
2020,170LEA,HUMA,64
2020,170LEA,LAW,50
2020,170LEA,MANU,32
2020,170LEA,TRAN,33
2020,180308,AAVC,25
2020,180308,AGNR,72
2020,180308,ARCH,6
2020,180308,HLTH,41
2020,180308,HOSP,17
2020,180308,HUMA,144
2020,180308,INFO,3
2020,180308,MANU,7
2020,180308,STEM,8
2020,180308,TRAN,2
2020,180320,AAVC,59
2020,180320,AGNR,54
2020,180320,EDUC,2
2020,180320,HLTH,82
2020,180320,HOSP,43
2020,180320,HUMA,1
2020,180320,INFO,1
2020,180325,BMA,2
2020,180325,HLTH,1
2020,180340,AAVC,1
2020,180340,AGNR,23
2020,180340,ARCH,46
2020,180340,EDUC,5
2020,180340,HLTH,88
2020,180340,HUMA,120
2020,180340,INFO,1
2020,180340,STEM,24
2020,180340,TRAN,2
2020,180348,AAVC,18
2020,180348,AGNR,1
2020,180348,ARCH,27
2020,180348,HLTH,63
2020,180348,HOSP,91
2020,180348,HUMA,5
2020,180348,INFO,4
2020,180348,MANU,1
2020,180348,TRAN,33
2020,180376,AAVC,21
2020,180376,AGNR,13
2020,180376,ARCH,45
2020,180376,HLTH,213
2020,180376,HOSP,23
2020,180376,HUMA,19
2020,180376,STEM,24
2020,180LEA,AAVC,124
2020,180LEA,AGNR,163
2020,180LEA,ARCH,124
2020,180LEA,BMA,2
2020,180LEA,EDUC,7
2020,180LEA,HLTH,488
2020,180LEA,HOSP,174
2020,180LEA,HUMA,290
2020,180LEA,INFO,9
2020,180LEA,MANU,8
2020,180LEA,STEM,56
2020,180LEA,TRAN,37
2020,181318,AAVC,23
2020,181318,HLTH,2
2020,181318,HOSP,4
2020,181318,HUMA,16
2020,181318,INFO,4
2020,181318,LAW,5
2020,181318,TRAN,1
2020,181322,AAVC,1
2020,181322,ARCH,11
2020,181322,HLTH,53
2020,181322,HOSP,3
2020,181322,HUMA,98
2020,181322,TRAN,21
2020,181LEA,AAVC,24
2020,181LEA,ARCH,11
2020,181LEA,HLTH,55
2020,181LEA,HOSP,7
2020,181LEA,HUMA,114
2020,181LEA,INFO,4
2020,181LEA,LAW,5
2020,181LEA,TRAN,22
2020,182316,AAVC,43
2020,182316,AGNR,1
2020,182316,ARCH,50
2020,182316,HLTH,54
2020,182316,HUMA,44
2020,182316,STEM,6
2020,182700,INFO,6
2020,182LEA,AAVC,43
2020,182LEA,AGNR,1
2020,182LEA,ARCH,50
2020,182LEA,HLTH,54
2020,182LEA,HUMA,44
2020,182LEA,INFO,6
2020,182LEA,STEM,6
2020,190310,HUMA,1
2020,190316,AGNR,20
2020,190316,ARCH,20
2020,190316,HLTH,131
2020,190316,HOSP,32
2020,190316,HUMA,1
2020,190316,INFO,1
2020,190316,MANU,4
2020,190316,TRAN,5
2020,190336,AAVC,16
2020,190336,AGNR,29
2020,190336,ARCH,45
2020,190336,BMA,1
2020,190336,HLTH,124
2020,190336,HOSP,36
2020,190336,HUMA,126
2020,190336,MANU,14
2020,190336,MRKT,104
2020,190336,TRAN,6
2020,190342,AAVC,16
2020,190342,AGNR,36
2020,190342,ARCH,25
2020,190342,BMA,7
2020,190342,EDUC,1
2020,190342,HLTH,229
2020,190342,HOSP,38
2020,190342,HUMA,96
2020,190342,INFO,18
2020,190342,LAW,2
2020,190342,TRAN,11
2020,190501,ARCH,1
2020,190501,HUMA,2
2020,190501,MRKT,1
2020,190LEA,AAVC,32
2020,190LEA,AGNR,85
2020,190LEA,ARCH,91
2020,190LEA,BMA,8
2020,190LEA,EDUC,1
2020,190LEA,HLTH,484
2020,190LEA,HOSP,106
2020,190LEA,HUMA,226
2020,190LEA,INFO,19
2020,190LEA,LAW,2
2020,190LEA,MANU,18
2020,190LEA,MRKT,105
2020,190LEA,TRAN,22
2020,19A000,HLTH,4
2020,19A000,HOSP,13
2020,19A000,TRAN,1
2020,19B000,INFO,2
2020,200308,HLTH,16
2020,200308,HUMA,4
2020,200308,LAW,21
2020,200308,MANU,2
2020,200308,TRAN,5
2020,200314,AGNR,10
2020,200314,HLTH,9
2020,200314,HUMA,20
2020,200314,MANU,3
2020,200322,AAVC,1
2020,200322,AGNR,1
2020,200322,HUMA,1
2020,200328,AAVC,32
2020,200328,AGNR,14
2020,200328,ARCH,14
2020,200328,HLTH,60
2020,200328,HOSP,1
2020,200328,HUMA,29
2020,200328,INFO,1
2020,200328,MANU,2
2020,200328,TRAN,3
2020,200350,ARCH,4
2020,200350,HLTH,1
2020,200350,TRAN,2
2020,200LEA,AAVC,33
2020,200LEA,AGNR,26
2020,200LEA,ARCH,18
2020,200LEA,HLTH,86
2020,200LEA,HOSP,1
2020,200LEA,HUMA,54
2020,200LEA,INFO,1
2020,200LEA,LAW,21
2020,200LEA,MANU,7
2020,200LEA,TRAN,10
2020,210312,AAVC,32
2020,210312,AGNR,56
2020,210312,HLTH,67
2020,210312,HUMA,61
2020,210312,MANU,44
2020,210312,STEM,17
2020,210LEA,AAVC,32
2020,210LEA,AGNR,56
2020,210LEA,HLTH,67
2020,210LEA,HUMA,61
2020,210LEA,MANU,44
2020,210LEA,STEM,17
2020,220310,AGNR,8
2020,220310,ARCH,3
2020,220310,HLTH,60
2020,220310,HUMA,51
2020,220310,TRAN,24
2020,220LEA,AGNR,8
2020,220LEA,ARCH,3
2020,220LEA,HLTH,60
2020,220LEA,HUMA,51
2020,220LEA,TRAN,24
2020,230312,AAVC,12
2020,230312,AGNR,70
2020,230312,ARCH,70
2020,230312,HLTH,77
2020,230312,HOSP,37
2020,230312,HUMA,186
2020,230312,INFO,4
2020,230312,LAW,2
2020,230312,MANU,28
2020,230312,TRAN,1
2020,230322,ARCH,2
2020,230322,MANU,11
2020,230322,STEM,2
2020,230324,AGNR,81
2020,230324,ARCH,18
2020,230324,EDUC,12
2020,230324,HLTH,110
2020,230324,HOSP,63
2020,230324,HUMA,89
2020,230324,INFO,1
2020,230324,LAW,8
2020,230324,MANU,110
2020,230324,TRAN,17
2020,230330,AGNR,1
2020,230330,ARCH,1
2020,230330,MANU,2
2020,230350,AAVC,51
2020,230350,AGNR,32
2020,230350,ARCH,23
2020,230350,EDUC,26
2020,230350,HLTH,72
2020,230350,HOSP,72
2020,230350,HUMA,78
2020,230350,LAW,13
2020,230350,MANU,154
2020,230350,MRKT,12
2020,230350,STEM,26
2020,230361,AAVC,1
2020,230361,ARCH,45
2020,230361,BMA,12
2020,230361,EDUC,9
2020,230361,HLTH,133
2020,230361,HOSP,33
2020,230361,HUMA,4
2020,230361,INFO,6
2020,230361,LAW,8
2020,230361,MANU,15
2020,230LEA,AAVC,64
2020,230LEA,AGNR,184
2020,230LEA,ARCH,159
2020,230LEA,BMA,12
2020,230LEA,EDUC,47
2020,230LEA,HLTH,391
2020,230LEA,HOSP,205
2020,230LEA,HUMA,357
2020,230LEA,INFO,11
2020,230LEA,LAW,31
2020,230LEA,MANU,320
2020,230LEA,MRKT,12
2020,230LEA,STEM,28
2020,230LEA,TRAN,18
2020,23A000,HLTH,1
2020,240334,AGNR,72
2020,240334,HLTH,23
2020,240334,HUMA,1
2020,240334,LAW,1
2020,240334,TRAN,16
2020,240371,AAVC,1
2020,240371,AGNR,79
2020,240371,HLTH,45
2020,240371,HOSP,1
2020,240371,LAW,22
2020,240371,TRAN,19
2020,240373,AAVC,70
2020,240373,ARCH,43
2020,240373,EDUC,2
2020,240373,HOSP,109
2020,240373,MANU,23
2020,240373,STEM,2
2020,240380,AGNR,51
2020,240380,HLTH,30
2020,240380,HOSP,1
2020,240380,LAW,4
2020,240380,TRAN,20
2020,240LEA,AAVC,71
2020,240LEA,AGNR,202
2020,240LEA,ARCH,43
2020,240LEA,EDUC,2
2020,240LEA,HLTH,98
2020,240LEA,HOSP,111
2020,240LEA,HUMA,1
2020,240LEA,LAW,27
2020,240LEA,MANU,23
2020,240LEA,STEM,2
2020,240LEA,TRAN,55
2020,241312,ARCH,1
2020,241312,HLTH,4
2020,241312,HOSP,1
2020,241312,TRAN,1
2020,241316,AAVC,1
2020,241316,AGNR,17
2020,241316,ARCH,6
2020,241316,BMA,1
2020,241316,FINA,3
2020,241316,HLTH,232
2020,241316,HOSP,7
2020,241316,HUMA,5
2020,241316,INFO,1
2020,241316,TRAN,16
2020,241LEA,AAVC,1
2020,241LEA,AGNR,17
2020,241LEA,ARCH,7
2020,241LEA,BMA,1
2020,241LEA,FINA,3
2020,241LEA,HLTH,236
2020,241LEA,HOSP,8
2020,241LEA,HUMA,5
2020,241LEA,INFO,1
2020,241LEA,TRAN,17
2020,24B000,HUMA,1
2020,250314,BMA,1
2020,250314,HUMA,1
2020,250314,INFO,2
2020,250314,MANU,2
2020,250321,INFO,4
2020,250321,MANU,2
2020,250321,STEM,61
2020,250340,AAVC,65
2020,250340,AGNR,69
2020,250340,ARCH,1
2020,250340,HLTH,42
2020,250340,HOSP,29
2020,250340,HUMA,2
2020,250340,LAW,59
2020,250340,MANU,37
2020,250340,STEM,50
2020,250340,TRAN,24
2020,250356,AAVC,48
2020,250356,AGNR,41
2020,250356,ARCH,5
2020,250356,FINA,10
2020,250356,HLTH,83
2020,250356,HOSP,42
2020,250356,HUMA,100
2020,250356,INFO,2
2020,250356,LAW,7
2020,250356,MANU,25
2020,250356,MRKT,20
2020,250356,STEM,31
2020,250372,AAVC,11
2020,250372,AGNR,124
2020,250372,ARCH,14
2020,250372,HLTH,71
2020,250372,HOSP,19
2020,250372,HUMA,6
2020,250372,LAW,26
2020,250372,MANU,122
2020,250LEA,AAVC,124
2020,250LEA,AGNR,234
2020,250LEA,ARCH,20
2020,250LEA,BMA,1
2020,250LEA,FINA,10
2020,250LEA,HLTH,196
2020,250LEA,HOSP,90
2020,250LEA,HUMA,109
2020,250LEA,INFO,8
2020,250LEA,LAW,92
2020,250LEA,MANU,188
2020,250LEA,MRKT,20
2020,250LEA,STEM,142
2020,250LEA,TRAN,24
2020,260318,AAVC,31
2020,260318,AGNR,1
2020,260318,ARCH,12
2020,260318,HLTH,238
2020,260318,HOSP,31
2020,260318,HUMA,33
2020,260318,INFO,6
2020,260318,LAW,60
2020,260318,MANU,1
2020,260318,MRKT,17
2020,260318,STEM,137
2020,260322,AAVC,1
2020,260322,ARCH,48
2020,260322,BMA,14
2020,260322,FINA,30
2020,260322,HLTH,1
2020,260322,HOSP,45
2020,260322,HUMA,159
2020,260322,INFO,4
2020,260322,LAW,22
2020,260322,TRAN,2
2020,260325,AAVC,26
2020,260325,AGNR,141
2020,260325,ARCH,32
2020,260325,BMA,18
2020,260325,HLTH,26
2020,260325,HOSP,17
2020,260325,HUMA,73
2020,260325,INFO,6
2020,260325,LAW,115
2020,260325,STEM,21
2020,260325,TRAN,4
2020,260357,AAVC,4
2020,260357,AGNR,91
2020,260357,BMA,4
2020,260357,HLTH,86
2020,260357,HOSP,1
2020,260357,HUMA,152
2020,260357,INFO,76
2020,260357,LAW,12
2020,260357,TRAN,1
2020,260359,BMA,1
2020,260359,HLTH,3
2020,260359,HOSP,66
2020,260359,HUMA,61
2020,260359,INFO,8
2020,260359,LAW,50
2020,260359,STEM,1
2020,260359,TRAN,9
2020,260374,AGNR,1
2020,260374,ARCH,1
2020,260374,HLTH,2
2020,260374,HOSP,7
2020,260374,HUMA,12
2020,260374,LAW,6
2020,260374,MANU,1
2020,260374,STEM,1
2020,260388,BMA,10
2020,260408,AAVC,1
2020,260408,AGNR,53
2020,260408,BMA,4
2020,260408,HLTH,106
2020,260408,HOSP,79
2020,260408,HUMA,73
2020,260408,INFO,58
2020,260408,LAW,60
2020,260408,STEM,2
2020,260408,TRAN,1
2020,260411,AAVC,9
2020,260411,HUMA,3
2020,260411,INFO,10
2020,260411,LAW,4
2020,260411,TRAN,2
2020,260424,AAVC,4
2020,260424,AGNR,26
2020,260424,ARCH,11
2020,260424,BMA,5
2020,260424,FINA,9
2020,260424,HLTH,33
2020,260424,HOSP,41
2020,260424,HUMA,214
2020,260424,INFO,5
2020,260424,LAW,80
2020,260424,MANU,38
2020,260424,MRKT,2
2020,260424,STEM,1
2020,260427,AAVC,90
2020,260427,AGNR,13
2020,260427,ARCH,43
2020,260427,BMA,12
2020,260427,HLTH,67
2020,260427,HOSP,49
2020,260427,HUMA,103
2020,260427,INFO,8
2020,260427,LAW,128
2020,260427,STEM,39
2020,260427,TRAN,1
2020,260446,AGNR,1
2020,260446,ARCH,1
2020,260446,BMA,1
2020,260446,HLTH,37
2020,260446,HOSP,52
2020,260446,HUMA,73
2020,260446,INFO,8
2020,260446,LAW,73
2020,260446,TRAN,1
2020,260449,HUMA,1
2020,260455,AAVC,5
2020,260455,ARCH,2
2020,260455,BMA,8
2020,260455,FINA,1
2020,260455,HLTH,32
2020,260455,HOSP,19
2020,260455,HUMA,73
2020,260455,INFO,3
2020,260455,LAW,58
2020,260455,MRKT,13
2020,260455,STEM,54
2020,260455,TRAN,13
2020,260700,AAVC,10
2020,260700,BMA,11
2020,260700,EDUC,2
2020,260700,HLTH,1
2020,260700,HOSP,2
2020,260700,HUMA,2
2020,260700,INFO,8
2020,260700,LAW,5
2020,260700,MRKT,1
2020,260700,TRAN,1
2020,260LEA,AAVC,181
2020,260LEA,AGNR,327
2020,260LEA,ARCH,150
2020,260LEA,BMA,88
2020,260LEA,EDUC,2
2020,260LEA,FINA,40
2020,260LEA,HLTH,632
2020,260LEA,HOSP,410
2020,260LEA,HUMA,1033
2020,260LEA,INFO,200
2020,260LEA,LAW,674
2020,260LEA,MANU,40
2020,260LEA,MRKT,33
2020,260LEA,STEM,256
2020,260LEA,TRAN,35
2020,270306,AAVC,52
2020,270306,AGNR,111
2020,270306,ARCH,22
2020,270306,HLTH,47
2020,270306,HOSP,66
2020,270306,HUMA,82
2020,270306,INFO,1
2020,270306,LAW,22
2020,270306,STEM,1
2020,270306,TRAN,15
2020,270311,INFO,1
2020,270311,MANU,3
2020,270LEA,AAVC,52
2020,270LEA,AGNR,111
2020,270LEA,ARCH,22
2020,270LEA,HLTH,47
2020,270LEA,HOSP,66
2020,270LEA,HUMA,82
2020,270LEA,INFO,2
2020,270LEA,LAW,22
2020,270LEA,MANU,3
2020,270LEA,STEM,1
2020,270LEA,TRAN,15
2020,280304,AAVC,4
2020,280304,ARCH,15
2020,280304,HLTH,3
2020,280304,HOSP,1
2020,280304,HUMA,23
2020,280306,HOSP,1
2020,280306,HUMA,1
2020,280316,AAVC,17
2020,280316,ARCH,14
2020,280316,HLTH,5
2020,280316,HOSP,1
2020,280316,HUMA,58
2020,280316,INFO,2
2020,280316,MANU,10
2020,280330,AAVC,37
2020,280330,AGNR,1
2020,280330,ARCH,12
2020,280330,HLTH,21
2020,280330,HOSP,113
2020,280330,INFO,1
2020,280330,MANU,2
2020,280LEA,AAVC,58
2020,280LEA,AGNR,1
2020,280LEA,ARCH,41
2020,280LEA,HLTH,29
2020,280LEA,HOSP,116
2020,280LEA,HUMA,82
2020,280LEA,INFO,3
2020,280LEA,MANU,12
2020,290308,AAVC,14
2020,290308,AGNR,35
2020,290308,ARCH,92
2020,290308,EDUC,1
2020,290308,FINA,10
2020,290308,HLTH,166
2020,290308,HUMA,84
2020,290308,LAW,7
2020,290308,MANU,2
2020,290308,STEM,53
2020,290308,TRAN,4
2020,290314,AGNR,4
2020,290314,ARCH,4
2020,290314,HLTH,2
2020,290314,HUMA,11
2020,290315,BMA,2
2020,290315,HLTH,1
2020,290315,LAW,1
2020,290315,STEM,2
2020,290324,AGNR,27
2020,290324,ARCH,20
2020,290324,FINA,8
2020,290324,HLTH,73
2020,290324,HOSP,1
2020,290324,HUMA,59
2020,290324,MANU,24
2020,290324,STEM,13
2020,290324,TRAN,2
2020,290336,AAVC,1
2020,290336,AGNR,27
2020,290336,ARCH,82
2020,290336,EDUC,1
